Loss,Accuracy,Regularization $\lambda$,Step
15.424830322265626,0.1901,0.0,0.0
12.24006611328125,0.2681,0.0,1000.0
10.280141186523437,0.3284,0.0,2000.0
8.855540991210937,0.3777,0.0,3000.0
7.7849271484375,0.4209,0.0,4000.0
6.955801513671875,0.4594,0.0,5000.0
6.30378427734375,0.4923,0.0,6000.0
5.7791751098632815,0.5198,0.0,7000.0
5.350005639648438,0.5416,0.0,8000.0
4.992130834960937,0.5644,0.0,9000.0
4.6896543823242185,0.5827,0.0,10000.0
4.4304371948242185,0.5991,0.0,11000.0
4.2069042236328125,0.614,0.0,12000.0
4.0111224609375,0.628,0.0,13000.0
3.8380682556152346,0.6401,0.0,14000.0
3.685206408691406,0.6514,0.0,15000.0
3.547726611328125,0.6652,0.0,16000.0
3.4247889404296874,0.6748,0.0,17000.0
3.3134255554199217,0.6826,0.0,18000.0
3.212723645019531,0.6903,0.0,19000.0
3.119909405517578,0.6984,0.0,20000.0
3.0356653869628905,0.7056,0.0,21000.0
2.95787548828125,0.7121,0.0,22000.0
2.886880813598633,0.7179,0.0,23000.0
2.8206041137695315,0.7247,0.0,24000.0
2.759388314819336,0.7293,0.0,25000.0
2.702553936767578,0.7335,0.0,26000.0
2.6495621002197267,0.7379,0.0,27000.0
2.5997379974365233,0.7423,0.0,28000.0
2.553202996826172,0.7469,0.0,29000.0
2.5093123931884764,0.7516,0.0,30000.0
2.467961734008789,0.7545,0.0,31000.0
2.42898225402832,0.7598,0.0,32000.0
2.3919033203125,0.7626,0.0,33000.0
2.3569387451171875,0.7646,0.0,34000.0
2.324019650268555,0.7684,0.0,35000.0
2.2926249420166016,0.7714,0.0,36000.0
2.262664163208008,0.7733,0.0,37000.0
2.2342265899658202,0.7753,0.0,38000.0
2.20724580078125,0.7778,0.0,39000.0
2.1812508544921876,0.7797,0.0,40000.0
2.156567395019531,0.7817,0.0,41000.0
2.132762585449219,0.7844,0.0,42000.0
2.1101439910888673,0.7864,0.0,43000.0
2.088400341796875,0.7881,0.0,44000.0
2.0669388732910154,0.7907,0.0,45000.0
2.0468399810791014,0.7919,0.0,46000.0
2.027351596069336,0.7947,0.0,47000.0
2.0089871673583986,0.796,0.0,48000.0
1.9910340042114258,0.7985,0.0,49000.0
1.9739630767822265,0.7996,0.0,50000.0
1.9569331100463867,0.8014,0.0,51000.0
1.9405512130737306,0.8027,0.0,52000.0
1.9250426147460937,0.8044,0.0,53000.0
1.9097953979492188,0.8055,0.0,54000.0
1.8951463348388673,0.8074,0.0,55000.0
1.8808906784057617,0.8089,0.0,56000.0
1.8669692001342773,0.8106,0.0,57000.0
1.8531295791625977,0.8117,0.0,58000.0
1.840345115661621,0.8125,0.0,59000.0
1.8274425384521484,0.8139,0.0,60000.0
1.815050018310547,0.815,0.0,61000.0
1.8033826889038085,0.8158,0.0,62000.0
1.7909606811523437,0.8172,0.0,63000.0
1.77954669342041,0.8183,0.0,64000.0
1.768373501586914,0.8189,0.0,65000.0
1.757573941040039,0.8195,0.0,66000.0
1.7468557739257813,0.8201,0.0,67000.0
1.7367248413085938,0.8216,0.0,68000.0
1.7262832778930663,0.822,0.0,69000.0
1.716525961303711,0.8227,0.0,70000.0
1.7068501358032226,0.8243,0.0,71000.0
1.6972934036254883,0.8248,0.0,72000.0
1.6879537307739259,0.8251,0.0,73000.0
1.6787929306030274,0.8259,0.0,74000.0
1.6697957473754883,0.8267,0.0,75000.0
1.6610322784423828,0.8283,0.0,76000.0
1.652342756652832,0.8292,0.0,77000.0
1.6439950210571288,0.8296,0.0,78000.0
1.6358494338989258,0.8299,0.0,79000.0
1.6275386657714843,0.8308,0.0,80000.0
1.6198209243774413,0.8315,0.0,81000.0
1.6122102142333985,0.832,0.0,82000.0
1.6043338516235353,0.8326,0.0,83000.0
1.5970142974853516,0.834,0.0,84000.0
1.589466697692871,0.8346,0.0,85000.0
1.5820238739013672,0.836,0.0,86000.0
