$p$ Hidden Layer Width,Alignment,Regularization $\lambda$,Activation
1600,0.5275146,0.005,tanh
1600,0.50412774,0.005,tanh
1600,0.54712325,0.005,tanh
1600,0.57791144,0.005,tanh
1600,0.5470425,0.005,tanh
1600,0.540337,0.005,tanh
1600,0.5055665,0.005,tanh
1600,0.56372714,0.005,tanh
1600,0.5493879,0.005,tanh
1600,0.5487999,0.005,tanh
3200,0.5364739,0.005,tanh
3200,0.5582658,0.005,tanh
3200,0.5481222,0.005,tanh
3200,0.51300555,0.005,tanh
3200,0.55764735,0.005,tanh
3200,0.55165726,0.005,tanh
3200,0.52493215,0.005,tanh
3200,0.5460342,0.005,tanh
3200,0.5386905,0.005,tanh
3200,0.54458284,0.005,tanh
6400,0.51376414,0.005,tanh
6400,0.5376877,0.005,tanh
6400,0.515762,0.005,tanh
6400,0.519839,0.005,tanh
6400,0.51335293,0.005,tanh
6400,0.5149497,0.005,tanh
6400,0.55337477,0.005,tanh
6400,0.55556095,0.005,tanh
6400,0.5645561,0.005,tanh
6400,0.551516,0.005,tanh
12800,0.5322809,0.005,tanh
12800,0.54143053,0.005,tanh
12800,0.5303344,0.005,tanh
12800,0.5475999,0.005,tanh
12800,0.57187355,0.005,tanh
12800,0.5243104,0.005,tanh
12800,0.55561066,0.005,tanh
12800,0.5276763,0.005,tanh
12800,0.5342719,0.005,tanh
12800,0.5118635,0.005,tanh
