$p$ Hidden Layer Width,Alignment,Regularization $\lambda$,Activation
3200,0.8795254,0.5,non
3200,0.8798257,0.5,non
3200,0.90471125,0.5,non
3200,0.8997093,0.5,non
3200,0.8925502,0.5,non
3200,0.91329485,0.5,non
6400,0.8785561,0.5,non
6400,0.8804464,0.5,non
6400,0.90174264,0.5,non
6400,0.88769233,0.5,non
6400,0.8804625,0.5,non
6400,0.87371814,0.5,non
6400,0.87411344,0.5,non
6400,0.89763105,0.5,non
6400,0.8864388,0.5,non
6400,0.86804897,0.5,non
12800,0.8655096,0.5,non
12800,0.8803251,0.5,non
12800,0.8825308,0.5,non
12800,0.860294,0.5,non
12800,0.870961,0.5,non
12800,0.86603314,0.5,non
12800,0.87825817,0.5,non
12800,0.8563947,0.5,non
12800,0.87737316,0.5,non
12800,0.83619905,0.5,non
