$p$ Hidden Layer Width,Alignment,Regularization $\lambda$,Activation
12800,-0.0068836375,0.0,sigmoid
12800,0.0020872224,0.0,sigmoid
12800,0.01921364,0.0,sigmoid
12800,0.008761616,0.0,sigmoid
12800,-0.0027744535,0.0,sigmoid
12800,0.013897317,0.0,sigmoid
200,0.5411331,0.003,sigmoid
200,0.5539396,0.003,sigmoid
200,0.4487672,0.003,sigmoid
200,0.3542499,0.003,sigmoid
200,0.52849054,0.003,sigmoid
200,0.49176913,0.003,sigmoid
200,0.42040592,0.003,sigmoid
200,0.52951324,0.003,sigmoid
200,0.43179664,0.003,sigmoid
200,0.5473395,0.003,sigmoid
400,0.54634136,0.003,sigmoid
400,0.40739676,0.003,sigmoid
400,0.49400356,0.003,sigmoid
400,0.5372291,0.003,sigmoid
400,0.4531121,0.003,sigmoid
400,0.5218179,0.003,sigmoid
400,0.5333615,0.003,sigmoid
400,0.5403271,0.003,sigmoid
400,0.47287235,0.003,sigmoid
400,0.4586344,0.003,sigmoid
800,0.49755052,0.003,sigmoid
800,0.5041177,0.003,sigmoid
800,0.56637675,0.003,sigmoid
800,0.4973005,0.003,sigmoid
800,0.48682138,0.003,sigmoid
800,0.5190467,0.003,sigmoid
800,0.48722616,0.003,sigmoid
800,0.4883653,0.003,sigmoid
800,0.49181652,0.003,sigmoid
800,0.5536304,0.003,sigmoid
1600,0.53962153,0.003,sigmoid
1600,0.53857857,0.003,sigmoid
1600,0.5543792,0.003,sigmoid
1600,0.5702731,0.003,sigmoid
1600,0.56691366,0.003,sigmoid
1600,0.56140745,0.003,sigmoid
1600,0.55843484,0.003,sigmoid
1600,0.61895525,0.003,sigmoid
1600,0.6239423,0.003,sigmoid
1600,0.54283446,0.003,sigmoid
3200,0.54767776,0.003,sigmoid
3200,0.5077182,0.003,sigmoid
3200,0.57104063,0.003,sigmoid
3200,0.58415395,0.003,sigmoid
3200,0.5568483,0.003,sigmoid
3200,0.5880634,0.003,sigmoid
3200,0.6145834,0.003,sigmoid
3200,0.5937262,0.003,sigmoid
3200,0.59764785,0.003,sigmoid
3200,0.6081643,0.003,sigmoid
6400,0.6013399,0.003,sigmoid
6400,0.6026846,0.003,sigmoid
6400,0.5815758,0.003,sigmoid
6400,0.56715196,0.003,sigmoid
6400,0.61246145,0.003,sigmoid
6400,0.5635008,0.003,sigmoid
6400,0.5423483,0.003,sigmoid
6400,0.5681185,0.003,sigmoid
6400,0.5995538,0.003,sigmoid
6400,0.59236974,0.003,sigmoid
12800,0.607769,0.003,sigmoid
12800,0.5112423,0.003,sigmoid
12800,0.5822023,0.003,sigmoid
12800,0.59855485,0.003,sigmoid
12800,0.58047485,0.003,sigmoid
12800,0.5765311,0.003,sigmoid
12800,0.6039458,0.003,sigmoid
12800,0.6310757,0.003,sigmoid
12800,0.5860706,0.003,sigmoid
12800,0.604488,0.003,sigmoid
200,0.7466668,0.01,sigmoid
200,0.614997,0.01,sigmoid
200,0.7134828,0.01,sigmoid
200,0.6651522,0.01,sigmoid
200,0.66069835,0.01,sigmoid
200,0.7055419,0.01,sigmoid
200,0.70389044,0.01,sigmoid
200,0.71798116,0.01,sigmoid
200,0.57232785,0.01,sigmoid
200,0.7295076,0.01,sigmoid
400,0.67038506,0.01,sigmoid
400,0.57870567,0.01,sigmoid
400,0.6897417,0.01,sigmoid
400,0.68643886,0.01,sigmoid
400,0.5985931,0.01,sigmoid
400,0.6842843,0.01,sigmoid
400,0.7140804,0.01,sigmoid
400,0.61823696,0.01,sigmoid
400,0.68166745,0.01,sigmoid
400,0.6591862,0.01,sigmoid
800,0.6242962,0.01,sigmoid
800,0.5059062,0.01,sigmoid
800,0.6080427,0.01,sigmoid
800,0.69687,0.01,sigmoid
800,0.6812598,0.01,sigmoid
800,0.6941484,0.01,sigmoid
800,0.5361713,0.01,sigmoid
800,0.6508366,0.01,sigmoid
800,0.67227703,0.01,sigmoid
800,0.67857486,0.01,sigmoid
1600,0.6615891,0.01,sigmoid
1600,0.5911269,0.01,sigmoid
1600,0.62337637,0.01,sigmoid
1600,0.66932106,0.01,sigmoid
1600,0.6409647,0.01,sigmoid
1600,0.6798314,0.01,sigmoid
1600,0.6547332,0.01,sigmoid
1600,0.60977775,0.01,sigmoid
1600,0.68612635,0.01,sigmoid
1600,0.6647258,0.01,sigmoid
3200,0.64355063,0.01,sigmoid
3200,0.6870293,0.01,sigmoid
3200,0.6680618,0.01,sigmoid
3200,0.6850069,0.01,sigmoid
3200,0.6602116,0.01,sigmoid
3200,0.6708304,0.01,sigmoid
3200,0.6041155,0.01,sigmoid
3200,0.62389296,0.01,sigmoid
3200,0.66149414,0.01,sigmoid
3200,0.6949271,0.01,sigmoid
6400,0.69562757,0.01,sigmoid
6400,0.6838725,0.01,sigmoid
6400,0.577966,0.01,sigmoid
6400,0.62281233,0.01,sigmoid
6400,0.6690874,0.01,sigmoid
6400,0.6117504,0.01,sigmoid
6400,0.6463005,0.01,sigmoid
6400,0.6523483,0.01,sigmoid
6400,0.6433825,0.01,sigmoid
6400,0.68518645,0.01,sigmoid
12800,0.6495848,0.01,sigmoid
12800,0.5525363,0.01,sigmoid
12800,0.68885875,0.01,sigmoid
12800,0.62020034,0.01,sigmoid
12800,0.6820446,0.01,sigmoid
12800,0.6580745,0.01,sigmoid
12800,0.6441176,0.01,sigmoid
12800,0.5363703,0.01,sigmoid
12800,0.635984,0.01,sigmoid
12800,0.6465338,0.01,sigmoid
200,0.47664523,0.1,sigmoid
200,0.5243514,0.1,sigmoid
200,0.78083843,0.1,sigmoid
200,0.6492613,0.1,sigmoid
200,0.81705356,0.1,sigmoid
200,0.7575309,0.1,sigmoid
200,0.7561625,0.1,sigmoid
200,0.6390968,0.1,sigmoid
200,0.47351697,0.1,sigmoid
200,0.44918844,0.1,sigmoid
400,0.5298542,0.1,sigmoid
400,0.7841431,0.1,sigmoid
400,0.62786376,0.1,sigmoid
400,0.7325927,0.1,sigmoid
400,0.41276005,0.1,sigmoid
400,0.6012003,0.1,sigmoid
400,0.7825858,0.1,sigmoid
400,0.7224414,0.1,sigmoid
400,0.5984403,0.1,sigmoid
400,0.5513081,0.1,sigmoid
800,0.34559226,0.1,sigmoid
800,0.5313889,0.1,sigmoid
800,0.75688994,0.1,sigmoid
800,0.7742207,0.1,sigmoid
800,0.7725915,0.1,sigmoid
800,0.6494791,0.1,sigmoid
800,0.5670423,0.1,sigmoid
800,0.54672474,0.1,sigmoid
800,0.7476725,0.1,sigmoid
800,0.59917223,0.1,sigmoid
1600,0.65395415,0.1,sigmoid
1600,0.71480805,0.1,sigmoid
1600,0.7752164,0.1,sigmoid
1600,0.5899454,0.1,sigmoid
1600,0.7359582,0.1,sigmoid
1600,0.5639554,0.1,sigmoid
1600,0.66192657,0.1,sigmoid
1600,0.66845095,0.1,sigmoid
1600,0.373749,0.1,sigmoid
1600,0.69919413,0.1,sigmoid
3200,0.4796296,0.1,sigmoid
3200,0.36284676,0.1,sigmoid
3200,0.74762505,0.1,sigmoid
3200,0.7490177,0.1,sigmoid
3200,0.6169584,0.1,sigmoid
3200,0.52591455,0.1,sigmoid
3200,0.6525955,0.1,sigmoid
3200,0.6868096,0.1,sigmoid
3200,0.3992428,0.1,sigmoid
3200,0.3856565,0.1,sigmoid
6400,0.7155983,0.1,sigmoid
6400,0.503572,0.1,sigmoid
6400,0.6242549,0.1,sigmoid
6400,0.41585073,0.1,sigmoid
6400,0.734007,0.1,sigmoid
6400,0.5419483,0.1,sigmoid
6400,0.73632354,0.1,sigmoid
6400,0.7303043,0.1,sigmoid
6400,0.7258002,0.1,sigmoid
6400,0.7330092,0.1,sigmoid
12800,0.51751417,0.1,sigmoid
12800,0.34072977,0.1,sigmoid
12800,0.53011405,0.1,sigmoid
12800,0.6798543,0.1,sigmoid
12800,0.6180813,0.1,sigmoid
12800,0.7095025,0.1,sigmoid
12800,0.52924,0.1,sigmoid
12800,0.41294098,0.1,sigmoid
12800,0.4230344,0.1,sigmoid
12800,0.5963861,0.1,sigmoid
