$p$ Hidden Layer Width,Alignment,Regularization $\lambda$,Activation
6700,0.2642413,0.0,relu
6700,0.28092813,0.0,relu
6700,0.23851088,0.0,relu
6700,0.24084258,0.0,relu
6700,0.29505563,0.0,relu
6700,0.26212478,0.0,relu
6700,0.21876106,0.0,relu
6800,0.25882056,0.0,relu
6800,0.26841494,0.0,relu
6800,0.2697384,0.0,relu
6800,0.27328572,0.0,relu
6800,0.24435131,0.0,relu
6800,0.29732808,0.0,relu
6800,0.25248802,0.0,relu
6800,0.2618498,0.0,relu
6800,0.28429592,0.0,relu
6800,0.259639,0.0,relu
6900,0.22005028,0.0,relu
6900,0.2781222,0.0,relu
6900,0.24636804,0.0,relu
6900,0.27507555,0.0,relu
6900,0.28986898,0.0,relu
6900,0.21073927,0.0,relu
6900,0.25623852,0.0,relu
6900,0.26955748,0.0,relu
6900,0.23601826,0.0,relu
6900,0.27468857,0.0,relu
7000,0.2935738,0.0,relu
7000,0.24583139,0.0,relu
7000,0.28842354,0.0,relu
7000,0.32246536,0.0,relu
7000,0.26513404,0.0,relu
7000,0.2953898,0.0,relu
7000,0.2910338,0.0,relu
7000,0.2575731,0.0,relu
7000,0.2921591,0.0,relu
7000,0.2422096,0.0,relu
7100,0.2372644,0.0,relu
7100,0.31842038,0.0,relu
7100,0.25387862,0.0,relu
7100,0.30802628,0.0,relu
7100,0.22598062,0.0,relu
7100,0.23884234,0.0,relu
7100,0.21582969,0.0,relu
7100,0.25368932,0.0,relu
7100,0.2605056,0.0,relu
7100,0.26569042,0.0,relu
7200,0.25847942,0.0,relu
7200,0.26462176,0.0,relu
7200,0.29491052,0.0,relu
7200,0.259411,0.0,relu
7200,0.25029585,0.0,relu
7200,0.26168182,0.0,relu
7200,0.25166315,0.0,relu
7200,0.2810992,0.0,relu
7200,0.23983791,0.0,relu
7200,0.25316745,0.0,relu
7300,0.33177277,0.0,relu
7300,0.30587435,0.0,relu
7300,0.2992864,0.0,relu
7300,0.2690252,0.0,relu
7300,0.3136544,0.0,relu
7300,0.29641265,0.0,relu
7300,0.32587266,0.0,relu
7300,0.25987348,0.0,relu
7300,0.24710363,0.0,relu
7300,0.26543435,0.0,relu
7400,0.24690042,0.0,relu
7400,0.19027838,0.0,relu
7400,0.20833981,0.0,relu
7400,0.26976442,0.0,relu
7400,0.25175703,0.0,relu
7400,0.3040113,0.0,relu
7400,0.26814914,0.0,relu
7400,0.24212073,0.0,relu
7400,0.2597222,0.0,relu
7400,0.26712915,0.0,relu
7500,0.28205457,0.0,relu
7500,0.2882296,0.0,relu
7500,0.2583018,0.0,relu
7500,0.30286032,0.0,relu
7500,0.28173485,0.0,relu
7500,0.23713383,0.0,relu
7500,0.2556631,0.0,relu
7500,0.2663888,0.0,relu
7500,0.2582757,0.0,relu
7500,0.25296593,0.0,relu
7600,0.20058917,0.0,relu
7600,0.21771502,0.0,relu
7600,0.2888913,0.0,relu
7600,0.25681677,0.0,relu
7600,0.25225845,0.0,relu
7600,0.28095555,0.0,relu
7600,0.33311772,0.0,relu
7600,0.23625071,0.0,relu
7600,0.26723105,0.0,relu
7600,0.29866645,0.0,relu
7700,0.2940963,0.0,relu
7700,0.21624856,0.0,relu
7700,0.27157336,0.0,relu
7700,0.26220965,0.0,relu
7700,0.22172475,0.0,relu
7700,0.25711063,0.0,relu
7700,0.26770836,0.0,relu
7700,0.25107306,0.0,relu
7700,0.29401463,0.0,relu
7700,0.2766317,0.0,relu
7800,0.3021366,0.0,relu
7800,0.24364258,0.0,relu
7800,0.21097608,0.0,relu
7800,0.26993915,0.0,relu
7800,0.25643098,0.0,relu
7800,0.28608617,0.0,relu
7800,0.29020178,0.0,relu
7800,0.24501407,0.0,relu
7800,0.28822905,0.0,relu
7800,0.3007542,0.0,relu
7900,0.2347504,0.0,relu
7900,0.30706885,0.0,relu
7900,0.24919896,0.0,relu
7900,0.27339044,0.0,relu
7900,0.2348844,0.0,relu
7900,0.24391873,0.0,relu
7900,0.32948366,0.0,relu
7900,0.2856221,0.0,relu
7900,0.2410878,0.0,relu
7900,0.25922182,0.0,relu
8000,0.27371952,0.0,relu
8000,0.2788594,0.0,relu
8000,0.24990955,0.0,relu
8000,0.3146558,0.0,relu
8000,0.34484968,0.0,relu
8000,0.2580152,0.0,relu
8000,0.27534714,0.0,relu
8000,0.26510686,0.0,relu
8000,0.24354617,0.0,relu
8000,0.27603048,0.0,relu
8100,0.28908584,0.0,relu
8100,0.2628506,0.0,relu
8100,0.26215857,0.0,relu
8100,0.23250791,0.0,relu
8100,0.27419338,0.0,relu
8100,0.28962988,0.0,relu
8100,0.24637036,0.0,relu
8100,0.29821444,0.0,relu
8100,0.24038666,0.0,relu
8100,0.22688521,0.0,relu
8200,0.28249973,0.0,relu
8200,0.23821089,0.0,relu
8200,0.25451425,0.0,relu
8200,0.26872277,0.0,relu
8200,0.26958168,0.0,relu
8200,0.23612264,0.0,relu
8200,0.25881606,0.0,relu
8200,0.26424822,0.0,relu
8200,0.32169944,0.0,relu
8200,0.23316112,0.0,relu
8300,0.2685377,0.0,relu
8300,0.2797979,0.0,relu
8300,0.27381098,0.0,relu
8300,0.26004133,0.0,relu
8300,0.19603616,0.0,relu
8300,0.19852516,0.0,relu
8300,0.27427024,0.0,relu
8300,0.28865057,0.0,relu
8300,0.2559409,0.0,relu
8300,0.23144881,0.0,relu
8400,0.2625033,0.0,relu
8400,0.25321722,0.0,relu
8400,0.2629943,0.0,relu
8400,0.24937935,0.0,relu
8400,0.25468135,0.0,relu
8400,0.22960505,0.0,relu
8400,0.26046312,0.0,relu
8400,0.25569287,0.0,relu
8400,0.27410236,0.0,relu
