$p$ Hidden Layer Width,Alignment,Regularization $\lambda$,Activation
6700,0.27806062,0.0,relu
6700,0.25967678,0.0,relu
6700,0.2747254,0.0,relu
6700,0.24749851,0.0,relu
6700,0.23839623,0.0,relu
6700,0.25123945,0.0,relu
6700,0.2886278,0.0,relu
6800,0.2902266,0.0,relu
6800,0.30890095,0.0,relu
6800,0.23066251,0.0,relu
6800,0.26032954,0.0,relu
6800,0.25744304,0.0,relu
6800,0.24806115,0.0,relu
6800,0.27163514,0.0,relu
6800,0.2838641,0.0,relu
6800,0.300218,0.0,relu
6800,0.25487536,0.0,relu
6900,0.28298116,0.0,relu
6900,0.29132843,0.0,relu
6900,0.24347173,0.0,relu
6900,0.2937054,0.0,relu
6900,0.30448905,0.0,relu
6900,0.24894999,0.0,relu
6900,0.27852532,0.0,relu
6900,0.2578731,0.0,relu
6900,0.23848641,0.0,relu
6900,0.26346955,0.0,relu
7000,0.27356106,0.0,relu
7000,0.20171678,0.0,relu
7000,0.28580916,0.0,relu
7000,0.29104444,0.0,relu
7000,0.23445803,0.0,relu
7000,0.28921074,0.0,relu
7000,0.25197294,0.0,relu
7000,0.2582191,0.0,relu
7000,0.27438974,0.0,relu
7000,0.2674514,0.0,relu
7100,0.25718227,0.0,relu
7100,0.22258992,0.0,relu
7100,0.25126016,0.0,relu
7100,0.30186713,0.0,relu
7100,0.29666683,0.0,relu
7100,0.23835592,0.0,relu
7100,0.26759097,0.0,relu
7100,0.24360804,0.0,relu
7100,0.28960797,0.0,relu
7100,0.25050992,0.0,relu
7200,0.25653312,0.0,relu
7200,0.31730452,0.0,relu
7200,0.2931799,0.0,relu
7200,0.28825408,0.0,relu
7200,0.25119606,0.0,relu
7200,0.26105195,0.0,relu
7200,0.23816141,0.0,relu
7200,0.21371005,0.0,relu
7200,0.20175673,0.0,relu
7200,0.21814778,0.0,relu
7300,0.29625788,0.0,relu
7300,0.22793396,0.0,relu
7300,0.26969218,0.0,relu
7300,0.24097802,0.0,relu
7300,0.26832998,0.0,relu
7300,0.26303455,0.0,relu
7300,0.2511916,0.0,relu
7300,0.28853643,0.0,relu
7300,0.23767722,0.0,relu
7300,0.29135084,0.0,relu
7400,0.25895092,0.0,relu
7400,0.23354651,0.0,relu
7400,0.3016671,0.0,relu
7400,0.2584422,0.0,relu
7400,0.25708553,0.0,relu
7400,0.2578697,0.0,relu
7400,0.27322155,0.0,relu
7400,0.2878487,0.0,relu
7400,0.22402713,0.0,relu
7400,0.29695088,0.0,relu
7500,0.31145763,0.0,relu
7500,0.29064536,0.0,relu
7500,0.27049634,0.0,relu
7500,0.29740244,0.0,relu
7500,0.2583191,0.0,relu
7500,0.28515312,0.0,relu
7500,0.28972307,0.0,relu
7500,0.2640457,0.0,relu
7500,0.294134,0.0,relu
7500,0.21428666,0.0,relu
7600,0.29593506,0.0,relu
7600,0.25474426,0.0,relu
7600,0.2504441,0.0,relu
7600,0.2537385,0.0,relu
7600,0.26323003,0.0,relu
7600,0.2732848,0.0,relu
7600,0.26254576,0.0,relu
7600,0.2645425,0.0,relu
7600,0.26736593,0.0,relu
7600,0.24257338,0.0,relu
7700,0.286642,0.0,relu
7700,0.25324276,0.0,relu
7700,0.31670165,0.0,relu
7700,0.22990222,0.0,relu
7700,0.2504935,0.0,relu
7700,0.27703008,0.0,relu
7700,0.24950884,0.0,relu
7700,0.27738962,0.0,relu
7700,0.23648994,0.0,relu
7700,0.27494538,0.0,relu
7800,0.19068718,0.0,relu
7800,0.23786516,0.0,relu
7800,0.24540251,0.0,relu
7800,0.24941136,0.0,relu
7800,0.26601452,0.0,relu
7800,0.2398872,0.0,relu
7800,0.27870047,0.0,relu
7800,0.2479865,0.0,relu
7800,0.2714735,0.0,relu
7800,0.24764279,0.0,relu
7900,0.32428774,0.0,relu
7900,0.2753308,0.0,relu
7900,0.27321526,0.0,relu
7900,0.23664816,0.0,relu
7900,0.3249363,0.0,relu
7900,0.30303848,0.0,relu
7900,0.24298921,0.0,relu
7900,0.26995856,0.0,relu
7900,0.21602048,0.0,relu
7900,0.28582773,0.0,relu
8000,0.20029429,0.0,relu
8000,0.2298443,0.0,relu
8000,0.25869158,0.0,relu
8000,0.2648532,0.0,relu
8000,0.20905207,0.0,relu
8000,0.22552505,0.0,relu
8000,0.28364986,0.0,relu
8000,0.2305999,0.0,relu
8000,0.2953632,0.0,relu
8000,0.266261,0.0,relu
8100,0.2082926,0.0,relu
8100,0.25153306,0.0,relu
8100,0.27544534,0.0,relu
8100,0.23014519,0.0,relu
8100,0.23251772,0.0,relu
8100,0.2523659,0.0,relu
8100,0.26591268,0.0,relu
8100,0.23078823,0.0,relu
8100,0.26609695,0.0,relu
8100,0.25583148,0.0,relu
8200,0.2073894,0.0,relu
8200,0.3108845,0.0,relu
8200,0.27957517,0.0,relu
8200,0.29447094,0.0,relu
8200,0.26445416,0.0,relu
8200,0.31770614,0.0,relu
8200,0.27705222,0.0,relu
8200,0.26698747,0.0,relu
8200,0.25776386,0.0,relu
8200,0.25980425,0.0,relu
8300,0.25212225,0.0,relu
8300,0.2918072,0.0,relu
8300,0.24588986,0.0,relu
8300,0.24191909,0.0,relu
8300,0.22715315,0.0,relu
8300,0.31426755,0.0,relu
8300,0.24477021,0.0,relu
8300,0.23628613,0.0,relu
8300,0.3036962,0.0,relu
8300,0.2645881,0.0,relu
8400,0.27669728,0.0,relu
8400,0.2808944,0.0,relu
8400,0.25797108,0.0,relu
8400,0.24881507,0.0,relu
8400,0.2782905,0.0,relu
8400,0.21667343,0.0,relu
8400,0.24912673,0.0,relu
8400,0.25661948,0.0,relu
8400,0.2589588,0.0,relu
8400,0.25607455,0.0,relu
8500,0.23307942,0.0,relu
8500,0.26095837,0.0,relu
8500,0.19468594,0.0,relu
8500,0.27436072,0.0,relu
8500,0.28993165,0.0,relu
8500,0.2270324,0.0,relu
8500,0.2450115,0.0,relu
8500,0.27161485,0.0,relu
8500,0.24741852,0.0,relu
8500,0.23169509,0.0,relu
8600,0.2844837,0.0,relu
8600,0.262551,0.0,relu
8600,0.23013292,0.0,relu
8600,0.27146062,0.0,relu
8600,0.22310656,0.0,relu
8600,0.25196686,0.0,relu
8600,0.25958598,0.0,relu
8600,0.295318,0.0,relu
8600,0.23985657,0.0,relu
8600,0.22004473,0.0,relu
8700,0.2911925,0.0,relu
8700,0.2543436,0.0,relu
8700,0.23132932,0.0,relu
8700,0.24601702,0.0,relu
8700,0.29169407,0.0,relu
8700,0.21242173,0.0,relu
8700,0.31810713,0.0,relu
8700,0.2645388,0.0,relu
8700,0.23062941,0.0,relu
8700,0.24436828,0.0,relu
8800,0.22336389,0.0,relu
8800,0.25326455,0.0,relu
8800,0.2437888,0.0,relu
8800,0.26948646,0.0,relu
8800,0.27553943,0.0,relu
8800,0.21537763,0.0,relu
8800,0.23578021,0.0,relu
8800,0.2488848,0.0,relu
8800,0.2858419,0.0,relu
8800,0.23608442,0.0,relu
8900,0.28268772,0.0,relu
8900,0.24378926,0.0,relu
8900,0.28476515,0.0,relu
8900,0.29898268,0.0,relu
8900,0.27054846,0.0,relu
8900,0.27642724,0.0,relu
8900,0.21974102,0.0,relu
8900,0.26360926,0.0,relu
8900,0.25639382,0.0,relu
8900,0.2092599,0.0,relu
9000,0.26365218,0.0,relu
9000,0.2653059,0.0,relu
9000,0.27315533,0.0,relu
9000,0.27682564,0.0,relu
9000,0.29337364,0.0,relu
9000,0.22640686,0.0,relu
9000,0.26774162,0.0,relu
9000,0.31078616,0.0,relu
9000,0.22021975,0.0,relu
9000,0.27558243,0.0,relu
9100,0.26135927,0.0,relu
9100,0.2583238,0.0,relu
9100,0.27402458,0.0,relu
9100,0.26509604,0.0,relu
9100,0.20496619,0.0,relu
9100,0.21073648,0.0,relu
9100,0.29006928,0.0,relu
9100,0.31685913,0.0,relu
9100,0.2844314,0.0,relu
9100,0.26072195,0.0,relu
9200,0.28192264,0.0,relu
9200,0.2571571,0.0,relu
9200,0.25230375,0.0,relu
9200,0.2802049,0.0,relu
9200,0.2821123,0.0,relu
9200,0.25730073,0.0,relu
9200,0.29069895,0.0,relu
9200,0.3121753,0.0,relu
9200,0.2598243,0.0,relu
9200,0.31714192,0.0,relu
9300,0.28459528,0.0,relu
9300,0.2023167,0.0,relu
9300,0.22620727,0.0,relu
9300,0.23892027,0.0,relu
9300,0.2813425,0.0,relu
9300,0.26410326,0.0,relu
9300,0.21110937,0.0,relu
9300,0.28823087,0.0,relu
9300,0.26525474,0.0,relu
9300,0.31822094,0.0,relu
9400,0.23985311,0.0,relu
9400,0.22718397,0.0,relu
9400,0.25935018,0.0,relu
9400,0.25168034,0.0,relu
9400,0.28574145,0.0,relu
9400,0.26968354,0.0,relu
9400,0.24686477,0.0,relu
9400,0.24025938,0.0,relu
9400,0.25371367,0.0,relu
9400,0.28154594,0.0,relu
9500,0.21580856,0.0,relu
9500,0.2952276,0.0,relu
9500,0.26077503,0.0,relu
9500,0.2660968,0.0,relu
9500,0.28427222,0.0,relu
9500,0.23712507,0.0,relu
9500,0.24099968,0.0,relu
9500,0.29893905,0.0,relu
9500,0.24523503,0.0,relu
9500,0.23618302,0.0,relu
9600,0.2727605,0.0,relu
9600,0.28810337,0.0,relu
9600,0.2682468,0.0,relu
9600,0.28967372,0.0,relu
9600,0.2724497,0.0,relu
9600,0.21280059,0.0,relu
9600,0.29884127,0.0,relu
9600,0.28964233,0.0,relu
9600,0.24080314,0.0,relu
9600,0.27992523,0.0,relu
9700,0.2594504,0.0,relu
9700,0.29140857,0.0,relu
9700,0.25835204,0.0,relu
9700,0.29259962,0.0,relu
9700,0.2956507,0.0,relu
9700,0.29775003,0.0,relu
