$p$ Hidden Layer Width,Alignment,Regularization $\lambda$,Activation
200,0.9473821,0.1,non
200,0.9232869,0.1,non
2400,0.8645153,0.1,non
2400,0.8728747,0.1,non
12800,0.7497174,0.1,non
12800,0.07640286,0.1,non
