Loss,Accuracy,Regularization $\lambda$,Step
19.069498828125,0.1006,0.0,0.0
15.0089947265625,0.1602,0.0,1000.0
12.12154091796875,0.2237,0.0,2000.0
10.0586923828125,0.2926,0.0,3000.0
8.574873876953125,0.3534,0.0,4000.0
7.474117138671875,0.4039,0.0,5000.0
6.6314641357421875,0.4499,0.0,6000.0
5.964610791015625,0.4827,0.0,7000.0
5.431243530273438,0.5152,0.0,8000.0
5.001255895996094,0.543,0.0,9000.0
4.645135241699219,0.5694,0.0,10000.0
4.349659399414063,0.5899,0.0,11000.0
4.095668286132812,0.6082,0.0,12000.0
3.87917587890625,0.6225,0.0,13000.0
3.6896120056152344,0.6408,0.0,14000.0
3.525503729248047,0.6529,0.0,15000.0
3.3802284729003906,0.6644,0.0,16000.0
3.2485516845703124,0.6747,0.0,17000.0
3.1338799438476563,0.684,0.0,18000.0
3.029592596435547,0.6936,0.0,19000.0
2.9363712341308594,0.7024,0.0,20000.0
2.8524374328613282,0.7106,0.0,21000.0
2.774378649902344,0.7162,0.0,22000.0
2.7026262634277343,0.7222,0.0,23000.0
2.6379242889404297,0.73,0.0,24000.0
2.5769431701660155,0.7364,0.0,25000.0
2.522260369873047,0.7417,0.0,26000.0
2.4719032745361327,0.7469,0.0,27000.0
2.4239760223388673,0.7518,0.0,28000.0
2.3797750396728516,0.7574,0.0,29000.0
2.338664416503906,0.7606,0.0,30000.0
2.2999980590820313,0.7648,0.0,31000.0
2.264214373779297,0.7689,0.0,32000.0
2.2290353088378905,0.7716,0.0,33000.0
2.1968121551513673,0.7741,0.0,34000.0
2.1666404418945313,0.7769,0.0,35000.0
2.1363108520507814,0.7799,0.0,36000.0
2.109530160522461,0.7822,0.0,37000.0
2.0827802276611327,0.7845,0.0,38000.0
2.0574858764648436,0.7872,0.0,39000.0
2.0341061645507814,0.7885,0.0,40000.0
2.011021548461914,0.7909,0.0,41000.0
1.9891640899658203,0.7929,0.0,42000.0
1.9688839614868163,0.7948,0.0,43000.0
1.9483149932861328,0.7968,0.0,44000.0
1.9297524749755859,0.7993,0.0,45000.0
1.9116752395629883,0.8007,0.0,46000.0
1.8934613021850586,0.803,0.0,47000.0
1.8764758117675782,0.8043,0.0,48000.0
1.8600929794311523,0.8061,0.0,49000.0
1.8440362060546875,0.8074,0.0,50000.0
1.828824382019043,0.8085,0.0,51000.0
1.8149515090942383,0.81,0.0,52000.0
1.7991222610473634,0.8111,0.0,53000.0
1.7855104904174806,0.8125,0.0,54000.0
1.7713471420288085,0.8136,0.0,55000.0
1.758450894165039,0.8149,0.0,56000.0
1.746089727783203,0.8152,0.0,57000.0
1.7344521850585937,0.8167,0.0,58000.0
1.7217056198120118,0.8185,0.0,59000.0
1.7102583724975586,0.82,0.0,60000.0
1.6989665710449218,0.8208,0.0,61000.0
1.6872204833984374,0.8221,0.0,62000.0
1.6770296676635743,0.8229,0.0,63000.0
1.6664911239624023,0.8237,0.0,64000.0
1.6567265060424805,0.8248,0.0,65000.0
1.646633610534668,0.8257,0.0,66000.0
1.6365617630004883,0.8273,0.0,67000.0
1.6268687850952148,0.828,0.0,68000.0
1.6174414566040038,0.8286,0.0,69000.0
1.6082355712890626,0.8294,0.0,70000.0
1.5998444885253906,0.8298,0.0,71000.0
1.5912365844726561,0.8305,0.0,72000.0
1.5821920333862305,0.8313,0.0,73000.0
1.574651040649414,0.8322,0.0,74000.0
1.5662424377441406,0.833,0.0,75000.0
1.5578910385131837,0.8335,0.0,76000.0
1.5499043518066407,0.8339,0.0,77000.0
1.542787872314453,0.8345,0.0,78000.0
1.535560350036621,0.8351,0.0,79000.0
1.528706101989746,0.8362,0.0,80000.0
1.5214024063110352,0.837,0.0,81000.0
1.5141427841186523,0.8378,0.0,82000.0
1.5063186386108398,0.8383,0.0,83000.0
1.4992075012207031,0.8388,0.0,84000.0
1.4934476898193358,0.8397,0.0,85000.0
1.487336994934082,0.8403,0.0,86000.0
1.480191251373291,0.84,0.0,87000.0
1.4742076545715332,0.8411,0.0,88000.0
1.467543765258789,0.8413,0.0,89000.0
1.461927313232422,0.8423,0.0,90000.0
1.4563322875976563,0.8421,0.0,91000.0
1.4500138526916504,0.8428,0.0,92000.0
1.4435988487243652,0.8436,0.0,93000.0
1.4383341972351074,0.8441,0.0,94000.0
1.432692310333252,0.8445,0.0,95000.0
1.4267212608337403,0.8453,0.0,96000.0
1.421512481689453,0.8456,0.0,97000.0
1.4164346595764161,0.8458,0.0,98000.0
1.4107757682800293,0.8463,0.0,99000.0
1.405648745727539,0.8464,0.0,100000.0
1.4002876434326172,0.8468,0.0,101000.0
1.3947462287902832,0.847,0.0,102000.0
1.3901722930908202,0.848,0.0,103000.0
1.3851510452270508,0.8482,0.0,104000.0
1.3803638191223144,0.8483,0.0,105000.0
1.376145362854004,0.8492,0.0,106000.0
1.3709327117919923,0.8495,0.0,107000.0
1.3663559997558594,0.8497,0.0,108000.0
1.3619693084716797,0.8503,0.0,109000.0
1.3565071899414063,0.8509,0.0,110000.0
1.3525546577453613,0.8511,0.0,111000.0
1.3478036231994628,0.8519,0.0,112000.0
1.3433362968444824,0.852,0.0,113000.0
1.338813175201416,0.8529,0.0,114000.0
1.3348212661743164,0.8529,0.0,115000.0
1.3298826042175294,0.8534,0.0,116000.0
1.326391756439209,0.854,0.0,117000.0
1.3221983352661133,0.8542,0.0,118000.0
1.3185115180969238,0.8545,0.0,119000.0
1.3146219207763672,0.8551,0.0,120000.0
1.3101197288513184,0.8554,0.0,121000.0
1.3060874183654785,0.8553,0.0,122000.0
1.3024634124755858,0.8558,0.0,123000.0
1.2988834854125977,0.8563,0.0,124000.0
1.2944554878234864,0.8563,0.0,125000.0
1.2907307487487794,0.8563,0.0,126000.0
1.2871419876098633,0.857,0.0,127000.0
1.283656216430664,0.8574,0.0,128000.0
1.2804569435119628,0.8581,0.0,129000.0
1.2763408012390136,0.8581,0.0,130000.0
1.272736287689209,0.8584,0.0,131000.0
1.2689690925598145,0.8589,0.0,132000.0
1.2658061103820801,0.859,0.0,133000.0
1.262158211517334,0.8598,0.0,134000.0
1.259102684020996,0.8596,0.0,135000.0
1.2559321258544922,0.8597,0.0,136000.0
1.2525354568481446,0.8602,0.0,137000.0
1.2494601341247558,0.8603,0.0,138000.0
1.245950235748291,0.8606,0.0,139000.0
1.242699411010742,0.861,0.0,140000.0
1.2393469947814941,0.8612,0.0,141000.0
1.2357823844909668,0.862,0.0,142000.0
1.2330045303344725,0.8626,0.0,143000.0
1.230432829284668,0.8625,0.0,144000.0
1.2275119255065918,0.8628,0.0,145000.0
1.2242648948669435,0.8634,0.0,146000.0
1.221512786102295,0.8636,0.0,147000.0
1.2182047561645508,0.8641,0.0,148000.0
1.2146590942382813,0.8641,0.0,149000.0
1.2118257339477538,0.8648,0.0,150000.0
1.209011996459961,0.8649,0.0,151000.0
1.206330908203125,0.8653,0.0,152000.0
1.203084091949463,0.8656,0.0,153000.0
1.2000194328308105,0.8656,0.0,154000.0
1.1975899673461914,0.866,0.0,155000.0
1.195317813873291,0.8661,0.0,156000.0
1.1921499366760253,0.8667,0.0,157000.0
1.1892905265808105,0.8665,0.0,158000.0
1.1869982482910155,0.867,0.0,159000.0
1.1846297424316405,0.8674,0.0,160000.0
1.1814538040161133,0.8678,0.0,161000.0
1.1785173347473143,0.8677,0.0,162000.0
1.1759846969604493,0.868,0.0,163000.0
1.173096689605713,0.8682,0.0,164000.0
1.170892133331299,0.8688,0.0,165000.0
1.168440126800537,0.8692,0.0,166000.0
1.1657182556152343,0.8693,0.0,167000.0
1.1632245529174805,0.8696,0.0,168000.0
1.160846343231201,0.8696,0.0,169000.0
1.1582248077392578,0.8697,0.0,170000.0
1.1555164695739746,0.8699,0.0,171000.0
1.1534799690246582,0.8697,0.0,172000.0
1.1508268028259276,0.8698,0.0,173000.0
1.1479849510192872,0.8702,0.0,174000.0
1.145715786743164,0.8707,0.0,175000.0
1.1432685440063477,0.8708,0.0,176000.0
1.1411019012451171,0.8707,0.0,177000.0
1.1391677406311036,0.8706,0.0,178000.0
1.1364013793945313,0.8709,0.0,179000.0
1.1343166793823243,0.8712,0.0,180000.0
