Loss,Accuracy,Regularization $\lambda$,Step
16.881797607421873,0.1478,0.0,0.0
13.43401669921875,0.2074,0.0,1000.0
10.99818203125,0.2801,0.0,2000.0
9.316256420898437,0.3437,0.0,3000.0
8.14137783203125,0.4019,0.0,4000.0
7.27415048828125,0.4425,0.0,5000.0
6.597893286132813,0.4762,0.0,6000.0
6.060617175292969,0.507,0.0,7000.0
5.620310424804687,0.5319,0.0,8000.0
5.255485510253906,0.555,0.0,9000.0
4.943866247558594,0.5729,0.0,10000.0
4.677139373779297,0.5922,0.0,11000.0
4.447959753417969,0.6084,0.0,12000.0
4.243838287353515,0.6231,0.0,13000.0
4.064802166748047,0.6366,0.0,14000.0
3.905105230712891,0.6459,0.0,15000.0
3.7631830322265625,0.6565,0.0,16000.0
3.635084649658203,0.6668,0.0,17000.0
3.5198578796386717,0.6751,0.0,18000.0
3.4150667114257813,0.685,0.0,19000.0
3.3193847045898437,0.6926,0.0,20000.0
3.230444155883789,0.6992,0.0,21000.0
3.150131118774414,0.7056,0.0,22000.0
3.0755022125244142,0.7108,0.0,23000.0
3.0061736267089842,0.7169,0.0,24000.0
2.942451580810547,0.7227,0.0,25000.0
2.8830026458740234,0.7271,0.0,26000.0
2.826704006958008,0.7312,0.0,27000.0
2.7743976654052735,0.736,0.0,28000.0
2.725079653930664,0.7405,0.0,29000.0
2.6790509216308593,0.7456,0.0,30000.0
2.635815838623047,0.7491,0.0,31000.0
2.594519384765625,0.7523,0.0,32000.0
2.55539208984375,0.7568,0.0,33000.0
2.5183198333740235,0.7599,0.0,34000.0
2.483541778564453,0.7634,0.0,35000.0
2.4501856719970703,0.7659,0.0,36000.0
2.4178981658935546,0.769,0.0,37000.0
2.3874988647460937,0.7711,0.0,38000.0
2.3583600982666018,0.7735,0.0,39000.0
2.3311439453125,0.7762,0.0,40000.0
2.3035628646850586,0.7784,0.0,41000.0
2.2790140045166014,0.7807,0.0,42000.0
2.254229054260254,0.7837,0.0,43000.0
2.2299259658813475,0.7856,0.0,44000.0
2.2070814544677733,0.787,0.0,45000.0
2.1848653472900392,0.7897,0.0,46000.0
2.1635457427978517,0.7917,0.0,47000.0
2.1432644912719727,0.793,0.0,48000.0
2.1230440963745116,0.7944,0.0,49000.0
2.10415945892334,0.7948,0.0,50000.0
2.0854943786621094,0.7974,0.0,51000.0
2.067532304382324,0.7991,0.0,52000.0
2.049599934387207,0.8006,0.0,53000.0
2.033406623840332,0.8021,0.0,54000.0
2.0164146896362305,0.8026,0.0,55000.0
2.0001446243286134,0.8043,0.0,56000.0
1.9847744522094726,0.8055,0.0,57000.0
1.969385740661621,0.8076,0.0,58000.0
1.954453889465332,0.8086,0.0,59000.0
1.9402337844848634,0.8106,0.0,60000.0
1.9265597503662109,0.8115,0.0,61000.0
1.9128707885742187,0.8135,0.0,62000.0
1.9004228637695313,0.8146,0.0,63000.0
1.8870439376831054,0.8157,0.0,64000.0
1.8743429992675782,0.8163,0.0,65000.0
1.8615233627319336,0.8175,0.0,66000.0
1.850019790649414,0.8181,0.0,67000.0
1.837862890625,0.8192,0.0,68000.0
1.8263082138061524,0.8205,0.0,69000.0
1.8157998977661134,0.8212,0.0,70000.0
1.8043981048583984,0.8216,0.0,71000.0
1.793492889404297,0.8226,0.0,72000.0
1.7828937622070313,0.8235,0.0,73000.0
1.7727541015625,0.824,0.0,74000.0
1.7622310348510741,0.8247,0.0,75000.0
1.7520490234375,0.8257,0.0,76000.0
1.7421861267089844,0.8264,0.0,77000.0
1.7327859008789062,0.8273,0.0,78000.0
1.7234238525390626,0.828,0.0,79000.0
1.7146561416625976,0.8289,0.0,80000.0
1.7048870559692382,0.8297,0.0,81000.0
1.6960924591064452,0.83,0.0,82000.0
1.6870789321899413,0.8309,0.0,83000.0
1.6787782836914062,0.8318,0.0,84000.0
1.6702178985595704,0.8328,0.0,85000.0
1.6618796920776366,0.8335,0.0,86000.0
1.6537473785400392,0.8341,0.0,87000.0
1.6459646057128907,0.8338,0.0,88000.0
1.6379535888671874,0.8347,0.0,89000.0
1.630439241027832,0.8352,0.0,90000.0
1.6229076232910156,0.8364,0.0,91000.0
1.6147605354309083,0.8369,0.0,92000.0
1.607435132598877,0.8372,0.0,93000.0
1.6006055969238282,0.8386,0.0,94000.0
1.5937679000854492,0.8385,0.0,95000.0
1.5863363647460937,0.8395,0.0,96000.0
1.5796212394714355,0.8392,0.0,97000.0
1.5729163291931152,0.8404,0.0,98000.0
1.5664214393615723,0.8406,0.0,99000.0
1.5595132911682128,0.841,0.0,100000.0
1.552678140258789,0.8416,0.0,101000.0
1.5468903938293457,0.842,0.0,102000.0
1.5410124000549317,0.843,0.0,103000.0
1.5339429695129394,0.8433,0.0,104000.0
1.5275267120361329,0.844,0.0,105000.0
1.5225259895324708,0.8438,0.0,106000.0
1.5161393653869628,0.8448,0.0,107000.0
1.5096423377990722,0.8453,0.0,108000.0
1.503730305480957,0.8458,0.0,109000.0
1.4985087181091308,0.8456,0.0,110000.0
1.4921115425109863,0.847,0.0,111000.0
1.4864662734985352,0.8469,0.0,112000.0
1.4812265579223634,0.8477,0.0,113000.0
1.4753472396850587,0.8482,0.0,114000.0
1.4699232749938964,0.8489,0.0,115000.0
1.4644162803649903,0.8494,0.0,116000.0
1.4597712242126464,0.8492,0.0,117000.0
1.4542713035583497,0.8497,0.0,118000.0
1.4491816177368164,0.8498,0.0,119000.0
1.4444917434692384,0.8502,0.0,120000.0
1.4392992347717286,0.8505,0.0,121000.0
1.4340151725769044,0.8514,0.0,122000.0
1.429349821472168,0.8517,0.0,123000.0
1.4241081275939942,0.8517,0.0,124000.0
1.4196657569885254,0.8523,0.0,125000.0
1.4144979614257813,0.8529,0.0,126000.0
1.4101805114746093,0.8522,0.0,127000.0
1.4051026336669923,0.8531,0.0,128000.0
1.40005365524292,0.8537,0.0,129000.0
1.3955748168945312,0.8541,0.0,130000.0
1.3912284378051758,0.8539,0.0,131000.0
1.386081957244873,0.8546,0.0,132000.0
1.3829180671691894,0.8549,0.0,133000.0
1.3777300582885743,0.8552,0.0,134000.0
1.3735723304748535,0.8554,0.0,135000.0
1.3694106399536132,0.8559,0.0,136000.0
