$p$ Hidden Layer Width,Alignment,Regularization $\lambda$,Activation
1600,0.7188868,1.0,relu
1600,0.664215,1.0,relu
3200,0.6903638,1.0,relu
3200,0.67909503,1.0,relu
3200,0.68638587,1.0,relu
3200,0.7242534,1.0,relu
3200,0.6790883,1.0,relu
3200,0.65111935,1.0,relu
3200,0.67991257,1.0,relu
3200,0.6729309,1.0,relu
3200,0.6149254,1.0,relu
3200,0.71443814,1.0,relu
6400,0.69850016,1.0,relu
6400,0.65080595,1.0,relu
6400,0.6423398,1.0,relu
6400,0.71184033,1.0,relu
6400,0.70930755,1.0,relu
6400,0.6714111,1.0,relu
6400,0.659638,1.0,relu
6400,0.69230884,1.0,relu
6400,0.68305266,1.0,relu
6400,0.6891874,1.0,relu
12800,0.69760436,1.0,relu
12800,0.6830332,1.0,relu
12800,0.6863799,1.0,relu
12800,0.6744575,1.0,relu
12800,0.7129313,1.0,relu
12800,0.7415432,1.0,relu
12800,0.66219753,1.0,relu
12800,0.6490951,1.0,relu
12800,0.70806825,1.0,relu
12800,0.6634206,1.0,relu
200,0.7815019,2.0,relu
200,0.77511156,2.0,relu
200,0.789299,2.0,relu
200,0.8152182,2.0,relu
200,0.82368237,2.0,relu
200,0.7983366,2.0,relu
200,0.7706563,2.0,relu
200,0.8219324,2.0,relu
200,0.80930036,2.0,relu
200,0.74564314,2.0,relu
400,0.81686693,2.0,relu
400,0.8185476,2.0,relu
400,0.8423518,2.0,relu
400,0.7877082,2.0,relu
400,0.8177112,2.0,relu
400,0.7723756,2.0,relu
400,0.79521066,2.0,relu
400,0.8377184,2.0,relu
400,0.80089235,2.0,relu
400,0.74846,2.0,relu
800,0.7813671,2.0,relu
800,0.7177033,2.0,relu
800,0.76303345,2.0,relu
800,0.80410177,2.0,relu
800,0.8024535,2.0,relu
800,0.79394984,2.0,relu
800,0.5595999,2.0,relu
800,0.7950885,2.0,relu
800,0.77869153,2.0,relu
800,0.80111676,2.0,relu
1600,0.7870826,2.0,relu
1600,0.766646,2.0,relu
1600,0.8189812,2.0,relu
1600,0.8081665,2.0,relu
1600,0.79075384,2.0,relu
1600,0.7032321,2.0,relu
1600,0.79648554,2.0,relu
1600,0.7870348,2.0,relu
1600,0.7987843,2.0,relu
1600,0.81283426,2.0,relu
3200,0.73873514,2.0,relu
3200,0.81275684,2.0,relu
3200,0.81058973,2.0,relu
3200,0.8357891,2.0,relu
3200,0.81495136,2.0,relu
3200,0.7947145,2.0,relu
3200,0.8009206,2.0,relu
3200,0.7949357,2.0,relu
3200,0.7935057,2.0,relu
3200,0.7258357,2.0,relu
6400,0.81221086,2.0,relu
6400,0.66235274,2.0,relu
6400,0.8036437,2.0,relu
6400,0.7715184,2.0,relu
6400,0.80035937,2.0,relu
6400,0.8121876,2.0,relu
6400,0.8133906,2.0,relu
6400,0.754712,2.0,relu
6400,0.7908448,2.0,relu
6400,0.82446647,2.0,relu
12800,0.7722848,2.0,relu
12800,0.77028203,2.0,relu
12800,0.8296058,2.0,relu
12800,0.8234682,2.0,relu
12800,0.78425616,2.0,relu
12800,0.7894613,2.0,relu
12800,0.75196105,2.0,relu
12800,0.8007863,2.0,relu
12800,0.79142123,2.0,relu
12800,0.8075004,2.0,relu
