Loss,Accuracy,Regularization $\lambda$,Step
15.354295068359376,0.1732,0.0,0.0
12.255452685546874,0.2371,0.0,1000.0
9.999949462890624,0.3064,0.0,2000.0
8.38175537109375,0.3629,0.0,3000.0
7.210095825195313,0.4173,0.0,4000.0
6.3465109375,0.4608,0.0,5000.0
5.691895056152344,0.4983,0.0,6000.0
5.182299487304688,0.5316,0.0,7000.0
4.7814158325195315,0.5631,0.0,8000.0
4.458779211425782,0.5849,0.0,9000.0
4.194994732666015,0.6055,0.0,10000.0
3.973080596923828,0.6228,0.0,11000.0
3.7845019653320313,0.6367,0.0,12000.0
3.623285662841797,0.652,0.0,13000.0
3.4808202697753905,0.6621,0.0,14000.0
3.3586693237304686,0.6732,0.0,15000.0
3.248730145263672,0.6815,0.0,16000.0
3.1505057189941406,0.69,0.0,17000.0
3.0618843383789063,0.6962,0.0,18000.0
2.9827059509277345,0.7037,0.0,19000.0
2.9093601226806642,0.7119,0.0,20000.0
2.842316421508789,0.7175,0.0,21000.0
2.7812869873046875,0.723,0.0,22000.0
2.7234426361083983,0.7275,0.0,23000.0
2.670716384887695,0.7326,0.0,24000.0
2.6222251922607422,0.7378,0.0,25000.0
2.5759226654052734,0.7423,0.0,26000.0
2.5325407623291016,0.7463,0.0,27000.0
2.492249771118164,0.7511,0.0,28000.0
2.4538340393066407,0.7543,0.0,29000.0
2.4174466369628904,0.757,0.0,30000.0
2.383483404541016,0.7597,0.0,31000.0
2.350874282836914,0.7623,0.0,32000.0
2.3199193908691407,0.7652,0.0,33000.0
2.290828887939453,0.7669,0.0,34000.0
2.2624765991210936,0.7706,0.0,35000.0
2.235363073730469,0.7727,0.0,36000.0
2.209826760864258,0.7746,0.0,37000.0
2.1849707763671873,0.7775,0.0,38000.0
2.161174685668945,0.7795,0.0,39000.0
2.1381274230957033,0.7811,0.0,40000.0
2.116311944580078,0.7826,0.0,41000.0
2.0952788299560545,0.7844,0.0,42000.0
2.075516128540039,0.7869,0.0,43000.0
2.0555594696044923,0.7886,0.0,44000.0
2.036862600708008,0.79,0.0,45000.0
2.018760707092285,0.7917,0.0,46000.0
2.0011039993286133,0.7935,0.0,47000.0
1.9841347595214844,0.7954,0.0,48000.0
1.967683952331543,0.7973,0.0,49000.0
1.9517060317993165,0.7979,0.0,50000.0
1.9358844268798827,0.7994,0.0,51000.0
1.9212042282104491,0.8006,0.0,52000.0
1.9062528076171874,0.8024,0.0,53000.0
1.892161262512207,0.803,0.0,54000.0
1.8781369750976562,0.8036,0.0,55000.0
1.864848191833496,0.8058,0.0,56000.0
1.851796258544922,0.807,0.0,57000.0
1.8391341552734375,0.8083,0.0,58000.0
1.826519302368164,0.8095,0.0,59000.0
1.8150759704589843,0.8108,0.0,60000.0
1.8028167831420898,0.8115,0.0,61000.0
1.791123226928711,0.8128,0.0,62000.0
1.7803632553100586,0.8136,0.0,63000.0
1.7690369338989258,0.8143,0.0,64000.0
1.7580374008178712,0.8147,0.0,65000.0
1.7474079177856445,0.8154,0.0,66000.0
1.737667822265625,0.8157,0.0,67000.0
1.7274831466674805,0.8165,0.0,68000.0
1.7176870040893555,0.8175,0.0,69000.0
1.7081917205810546,0.8181,0.0,70000.0
1.6987716842651368,0.8189,0.0,71000.0
1.6893128387451173,0.8195,0.0,72000.0
1.6800097564697265,0.82,0.0,73000.0
1.6712541442871094,0.8204,0.0,74000.0
1.6624598098754884,0.8211,0.0,75000.0
1.6543338363647462,0.822,0.0,76000.0
1.6456473220825196,0.8225,0.0,77000.0
1.6371428039550782,0.823,0.0,78000.0
1.6285808837890625,0.8239,0.0,79000.0
1.6207936645507812,0.8242,0.0,80000.0
1.612394692993164,0.8247,0.0,81000.0
1.6049302368164062,0.825,0.0,82000.0
1.5981365844726563,0.8256,0.0,83000.0
1.589950979614258,0.8268,0.0,84000.0
1.582922247314453,0.8278,0.0,85000.0
1.575489663696289,0.8284,0.0,86000.0
1.5681967544555664,0.8288,0.0,87000.0
1.5610124298095702,0.8289,0.0,88000.0
1.5545826385498047,0.8294,0.0,89000.0
1.5479581130981446,0.8294,0.0,90000.0
1.5405639907836914,0.8299,0.0,91000.0
1.533970733642578,0.8306,0.0,92000.0
1.5272428405761718,0.8316,0.0,93000.0
1.5205085510253906,0.8318,0.0,94000.0
1.5144327346801758,0.8324,0.0,95000.0
1.508506884765625,0.8329,0.0,96000.0
1.5026373016357422,0.8333,0.0,97000.0
1.4962075622558593,0.8336,0.0,98000.0
1.4901775299072266,0.8338,0.0,99000.0
1.484045198059082,0.8345,0.0,100000.0
1.4783862060546875,0.8352,0.0,101000.0
1.472940315246582,0.8354,0.0,102000.0
1.4672900756835938,0.836,0.0,103000.0
1.4609069656372071,0.8368,0.0,104000.0
1.4552222869873046,0.8375,0.0,105000.0
1.450235758972168,0.838,0.0,106000.0
1.4451136779785156,0.8382,0.0,107000.0
1.4392815338134766,0.8388,0.0,108000.0
1.4343249145507813,0.8392,0.0,109000.0
1.4287167877197267,0.8398,0.0,110000.0
1.4234771759033202,0.84,0.0,111000.0
1.418430599975586,0.84,0.0,112000.0
1.4134042770385742,0.8404,0.0,113000.0
1.408326823425293,0.841,0.0,114000.0
1.4040549819946289,0.8411,0.0,115000.0
1.3984993453979493,0.8421,0.0,116000.0
1.3934749252319336,0.8426,0.0,117000.0
1.3888828659057617,0.8427,0.0,118000.0
1.3839953964233398,0.8431,0.0,119000.0
1.3795266342163086,0.8435,0.0,120000.0
1.3750768600463867,0.8437,0.0,121000.0
1.3704713668823243,0.8439,0.0,122000.0
1.3659320877075196,0.8444,0.0,123000.0
1.3615807708740235,0.8451,0.0,124000.0
1.3565389358520508,0.8457,0.0,125000.0
1.352759694671631,0.8462,0.0,126000.0
1.3477185989379883,0.8466,0.0,127000.0
1.3437238662719726,0.8477,0.0,128000.0
1.3395847755432129,0.8476,0.0,129000.0
1.3352941375732421,0.8479,0.0,130000.0
1.3311602615356446,0.8487,0.0,131000.0
1.3266242782592774,0.8492,0.0,132000.0
1.3234191345214843,0.8498,0.0,133000.0
1.318969214630127,0.8499,0.0,134000.0
1.3152916664123535,0.8507,0.0,135000.0
1.3106530723571777,0.8511,0.0,136000.0
1.306983856201172,0.8507,0.0,137000.0
1.3030141609191894,0.8516,0.0,138000.0
1.299327131652832,0.8517,0.0,139000.0
1.2955248046875,0.8523,0.0,140000.0
1.2917734718322753,0.852,0.0,141000.0
1.288438515472412,0.8524,0.0,142000.0
1.284464688873291,0.8527,0.0,143000.0
1.2803979515075683,0.8532,0.0,144000.0
1.2766925666809081,0.854,0.0,145000.0
1.2733727180480956,0.854,0.0,146000.0
1.2696140838623047,0.8542,0.0,147000.0
1.2665624069213868,0.8544,0.0,148000.0
1.2626906150817871,0.8545,0.0,149000.0
1.2595228645324708,0.8545,0.0,150000.0
1.2558350357055663,0.8549,0.0,151000.0
1.2529363967895508,0.8551,0.0,152000.0
1.2493826354980468,0.8555,0.0,153000.0
1.2461104568481445,0.8556,0.0,154000.0
1.2423484214782714,0.8558,0.0,155000.0
1.2390727020263672,0.8561,0.0,156000.0
1.2356963798522949,0.856,0.0,157000.0
1.2322909744262696,0.8563,0.0,158000.0
1.2292642654418946,0.8569,0.0,159000.0
1.2259809646606445,0.8571,0.0,160000.0
1.2229426025390624,0.8573,0.0,161000.0
1.2193860649108887,0.8576,0.0,162000.0
1.2163585845947265,0.8577,0.0,163000.0
1.2132884872436522,0.8582,0.0,164000.0
1.2105698768615722,0.8581,0.0,165000.0
1.207547354888916,0.8582,0.0,166000.0
1.204416153717041,0.8586,0.0,167000.0
1.2015088188171388,0.8584,0.0,168000.0
1.1982255882263184,0.8586,0.0,169000.0
1.1954262931823731,0.8589,0.0,170000.0
1.192497875213623,0.8594,0.0,171000.0
1.1896299636840821,0.8595,0.0,172000.0
1.1870306144714355,0.8599,0.0,173000.0
1.1844505630493165,0.8604,0.0,174000.0
1.1813941947937012,0.8605,0.0,175000.0
1.1783317222595215,0.8608,0.0,176000.0
1.1756574745178223,0.8614,0.0,177000.0
1.1732273254394532,0.8615,0.0,178000.0
1.170116315460205,0.8616,0.0,179000.0
1.1671157943725585,0.8617,0.0,180000.0
1.1644995269775391,0.8621,0.0,181000.0
1.1619403678894042,0.8624,0.0,182000.0
1.159318286895752,0.8623,0.0,183000.0
1.156727833557129,0.8626,0.0,184000.0
1.1535497772216796,0.8627,0.0,185000.0
1.1511347930908202,0.8631,0.0,186000.0
1.1487645080566407,0.8628,0.0,187000.0
1.146620376586914,0.8629,0.0,188000.0
1.143598233795166,0.8633,0.0,189000.0
1.1409383056640625,0.8638,0.0,190000.0
1.1386472999572754,0.864,0.0,191000.0
1.1363240882873535,0.8642,0.0,192000.0
1.133551383972168,0.8644,0.0,193000.0
1.1306942893981933,0.8644,0.0,194000.0
1.1278782066345214,0.8645,0.0,195000.0
1.1258067558288574,0.8648,0.0,196000.0
1.123284115600586,0.8648,0.0,197000.0
1.1208403602600097,0.865,0.0,198000.0
1.118494945526123,0.8656,0.0,199000.0
1.1162391166687011,0.866,0.0,200000.0
1.113801629638672,0.8658,0.0,201000.0
1.1116717674255372,0.8662,0.0,202000.0
1.1096424476623534,0.8663,0.0,203000.0
1.1068978630065918,0.8662,0.0,204000.0
1.1044503608703613,0.8661,0.0,205000.0
1.1025455894470215,0.8667,0.0,206000.0
1.1001701522827148,0.8668,0.0,207000.0
1.0980195686340333,0.8668,0.0,208000.0
1.095448570251465,0.8669,0.0,209000.0
1.0937087890625,0.8671,0.0,210000.0
1.0916045570373536,0.8674,0.0,211000.0
1.0890258476257324,0.8677,0.0,212000.0
1.0871338760375977,0.8675,0.0,213000.0
1.0848359741210938,0.8678,0.0,214000.0
1.082872632598877,0.8679,0.0,215000.0
1.0803972274780274,0.8679,0.0,216000.0
1.078238159942627,0.8679,0.0,217000.0
1.0759754089355469,0.8686,0.0,218000.0
1.074167945098877,0.8687,0.0,219000.0
1.071888793182373,0.8689,0.0,220000.0
1.0695933425903321,0.8686,0.0,221000.0
1.0677261962890625,0.869,0.0,222000.0
1.0660474975585938,0.8696,0.0,223000.0
1.0639088150024414,0.8696,0.0,224000.0
1.0619628036499023,0.8697,0.0,225000.0
1.060042700958252,0.8701,0.0,226000.0
1.0581910621643067,0.8703,0.0,227000.0
1.0557645408630372,0.8702,0.0,228000.0
1.053525814819336,0.8703,0.0,229000.0
1.0516140411376953,0.8704,0.0,230000.0
1.0498519432067872,0.8706,0.0,231000.0
1.0477921264648438,0.8707,0.0,232000.0
1.0458070205688477,0.871,0.0,233000.0
1.044174925994873,0.8712,0.0,234000.0
1.042357243347168,0.8712,0.0,235000.0
1.0404837760925294,0.8717,0.0,236000.0
1.0383412269592285,0.8717,0.0,237000.0
1.0365768737792969,0.872,0.0,238000.0
1.034537850189209,0.8727,0.0,239000.0
1.0325830001831056,0.8723,0.0,240000.0
1.0308031860351563,0.8728,0.0,241000.0
1.0288796798706055,0.8727,0.0,242000.0
1.0271907066345214,0.8731,0.0,243000.0
1.0252687019348146,0.8734,0.0,244000.0
1.0236171173095703,0.8734,0.0,245000.0
1.021506095123291,0.8731,0.0,246000.0
1.019650914001465,0.8733,0.0,247000.0
1.01824097366333,0.8738,0.0,248000.0
1.016297900390625,0.8738,0.0,249000.0
1.0143534484863281,0.8738,0.0,250000.0
1.0130382667541504,0.8745,0.0,251000.0
1.0111308776855468,0.8744,0.0,252000.0
1.0093654861450196,0.8748,0.0,253000.0
1.0075583213806152,0.8749,0.0,254000.0
1.0059559074401856,0.8745,0.0,255000.0
1.0044321403503418,0.8749,0.0,256000.0
1.00248056640625,0.8751,0.0,257000.0
1.0006958099365235,0.8751,0.0,258000.0
0.9992283073425293,0.8759,0.0,259000.0
0.9975389350891113,0.8758,0.0,260000.0
0.9959878074645996,0.8761,0.0,261000.0
0.9940904678344726,0.8763,0.0,262000.0
0.9925861793518066,0.8766,0.0,263000.0
0.9911079376220703,0.8768,0.0,264000.0
0.989470499420166,0.8767,0.0,265000.0
0.9876547233581543,0.8768,0.0,266000.0
0.9861051231384277,0.8773,0.0,267000.0
0.9843143913269043,0.8776,0.0,268000.0
0.9832099617004395,0.8774,0.0,269000.0
0.9814525131225585,0.8775,0.0,270000.0
0.9795457794189453,0.8777,0.0,271000.0
0.9782322257995606,0.8778,0.0,272000.0
0.9765752838134766,0.878,0.0,273000.0
0.9750386940002441,0.878,0.0,274000.0
0.9735612159729004,0.878,0.0,275000.0
0.97218798828125,0.878,0.0,276000.0
0.9705056678771973,0.878,0.0,277000.0
0.9685966262817383,0.8782,0.0,278000.0
0.9675062934875488,0.8782,0.0,279000.0
0.9659439376831055,0.8781,0.0,280000.0
0.9647203216552734,0.8782,0.0,281000.0
0.963240682220459,0.8778,0.0,282000.0
0.9615061920166016,0.8784,0.0,283000.0
0.959921295928955,0.8785,0.0,284000.0
0.9582230155944824,0.8789,0.0,285000.0
0.957189527130127,0.8786,0.0,286000.0
0.9556503791809082,0.879,0.0,287000.0
0.9538324356079102,0.8791,0.0,288000.0
0.9524998710632324,0.8797,0.0,289000.0
0.9510191543579102,0.8798,0.0,290000.0
0.9495644226074219,0.8795,0.0,291000.0
0.9482212562561035,0.8797,0.0,292000.0
0.9469021514892578,0.8798,0.0,293000.0
0.9454359786987304,0.8799,0.0,294000.0
0.9441452758789063,0.8803,0.0,295000.0
0.9430417655944824,0.8805,0.0,296000.0
0.9414007461547852,0.8805,0.0,297000.0
0.939761319732666,0.8811,0.0,298000.0
0.9380431159973145,0.881,0.0,299000.0
13.73662470703125,0.1777,0.1,0.0
9.62368251953125,0.2527,0.1,1000.0
6.817074291992188,0.3342,0.1,2000.0
