$p$ Hidden Layer Width,Alignment,Regularization $\lambda$,Activation
1600,0.72793114,0.05,relu
1600,0.72364336,0.05,relu
1600,0.6945469,0.05,relu
1600,0.72738165,0.05,relu
1600,0.6530218,0.05,relu
3200,0.6724631,0.05,relu
3200,0.7421016,0.05,relu
3200,0.7227091,0.05,relu
3200,0.69022727,0.05,relu
3200,0.75863576,0.05,relu
3200,0.72768265,0.05,relu
3200,0.71433127,0.05,relu
3200,0.7033924,0.05,relu
3200,0.7557501,0.05,relu
3200,0.7150812,0.05,relu
6400,0.76518434,0.05,relu
6400,0.71287733,0.05,relu
6400,0.6531047,0.05,relu
6400,0.72365326,0.05,relu
6400,0.73711824,0.05,relu
6400,0.73813444,0.05,relu
6400,0.7156034,0.05,relu
6400,0.72589856,0.05,relu
6400,0.74591404,0.05,relu
6400,0.74973726,0.05,relu
12800,0.7587306,0.05,relu
12800,0.75041187,0.05,relu
12800,0.6489111,0.05,relu
12800,0.7190569,0.05,relu
12800,0.7097034,0.05,relu
12800,0.7438245,0.05,relu
12800,0.71124554,0.05,relu
12800,0.72107625,0.05,relu
12800,0.7107882,0.05,relu
12800,0.6931496,0.05,relu
200,0.75775903,0.1,relu
200,0.7937187,0.1,relu
200,0.78725135,0.1,relu
200,0.80048525,0.1,relu
200,0.6692735,0.1,relu
200,0.76367104,0.1,relu
200,0.8164154,0.1,relu
200,0.6905085,0.1,relu
200,0.7615202,0.1,relu
200,0.84675246,0.1,relu
400,0.76479703,0.1,relu
400,0.8059484,0.1,relu
400,0.72446465,0.1,relu
400,0.7494333,0.1,relu
400,0.736021,0.1,relu
400,0.82201093,0.1,relu
400,0.7723893,0.1,relu
400,0.77786094,0.1,relu
400,0.80549693,0.1,relu
400,0.8408627,0.1,relu
800,0.8278484,0.1,relu
800,0.8409747,0.1,relu
800,0.835969,0.1,relu
800,0.79201466,0.1,relu
800,0.80118203,0.1,relu
800,0.8319009,0.1,relu
800,0.7853018,0.1,relu
800,0.7758768,0.1,relu
800,0.7549936,0.1,relu
800,0.82667005,0.1,relu
1600,0.8166479,0.1,relu
1600,0.7888097,0.1,relu
1600,0.7876502,0.1,relu
1600,0.7542739,0.1,relu
1600,0.8178372,0.1,relu
1600,0.8587625,0.1,relu
1600,0.80366284,0.1,relu
1600,0.7919146,0.1,relu
1600,0.7900032,0.1,relu
1600,0.81374097,0.1,relu
3200,0.8165387,0.1,relu
3200,0.8179251,0.1,relu
3200,0.8061618,0.1,relu
3200,0.806157,0.1,relu
3200,0.7924599,0.1,relu
3200,0.83520365,0.1,relu
3200,0.8247212,0.1,relu
3200,0.74230933,0.1,relu
3200,0.82150894,0.1,relu
3200,0.8087124,0.1,relu
6400,0.76054955,0.1,relu
6400,0.757945,0.1,relu
6400,0.73391163,0.1,relu
6400,0.83753175,0.1,relu
6400,0.80439126,0.1,relu
6400,0.8361248,0.1,relu
6400,0.80622625,0.1,relu
6400,0.7856241,0.1,relu
6400,0.79556423,0.1,relu
6400,0.7762993,0.1,relu
12800,0.7637535,0.1,relu
12800,0.8073984,0.1,relu
12800,0.81647635,0.1,relu
12800,0.74406695,0.1,relu
12800,0.8083433,0.1,relu
12800,0.7964981,0.1,relu
12800,0.830317,0.1,relu
12800,0.81635195,0.1,relu
12800,0.8171996,0.1,relu
12800,0.8448278,0.1,relu
200,0.8170308,0.2,relu
200,0.8426331,0.2,relu
200,0.84406495,0.2,relu
200,0.8528266,0.2,relu
200,0.85958123,0.2,relu
200,0.77552843,0.2,relu
200,0.8499036,0.2,relu
200,0.8716888,0.2,relu
200,0.8572234,0.2,relu
200,0.6100271,0.2,relu
400,0.7695298,0.2,relu
400,0.8194965,0.2,relu
400,0.8098028,0.2,relu
400,0.8375634,0.2,relu
400,0.7976833,0.2,relu
400,0.79697955,0.2,relu
400,0.8819566,0.2,relu
400,0.84329116,0.2,relu
400,0.8386377,0.2,relu
400,0.7376073,0.2,relu
800,0.8502162,0.2,relu
800,0.85276985,0.2,relu
800,0.88388675,0.2,relu
800,0.824802,0.2,relu
800,0.85764325,0.2,relu
800,0.8515096,0.2,relu
800,0.83040994,0.2,relu
800,0.81502384,0.2,relu
800,0.8484169,0.2,relu
800,0.87637043,0.2,relu
1600,0.878543,0.2,relu
1600,0.86802477,0.2,relu
1600,0.74085885,0.2,relu
1600,0.8507239,0.2,relu
1600,0.86418086,0.2,relu
1600,0.84174204,0.2,relu
1600,0.84413207,0.2,relu
1600,0.853954,0.2,relu
1600,0.8141217,0.2,relu
1600,0.7631729,0.2,relu
3200,0.86225206,0.2,relu
3200,0.84953785,0.2,relu
3200,0.87903506,0.2,relu
3200,0.86785537,0.2,relu
3200,0.8006027,0.2,relu
3200,0.8325838,0.2,relu
3200,0.8934233,0.2,relu
3200,0.806074,0.2,relu
3200,0.8343109,0.2,relu
3200,0.88948494,0.2,relu
6400,0.58902377,0.2,relu
6400,0.8344903,0.2,relu
6400,0.8194736,0.2,relu
6400,0.8046051,0.2,relu
6400,0.85766405,0.2,relu
6400,0.8735261,0.2,relu
6400,0.8309889,0.2,relu
6400,0.8659396,0.2,relu
6400,0.8755638,0.2,relu
6400,0.867013,0.2,relu
12800,0.8934413,0.2,relu
12800,0.8256528,0.2,relu
12800,0.8734669,0.2,relu
12800,0.82841986,0.2,relu
12800,0.7735506,0.2,relu
12800,0.8383579,0.2,relu
12800,0.8350852,0.2,relu
12800,0.8687953,0.2,relu
12800,0.7648348,0.2,relu
12800,0.8353547,0.2,relu
