$p$ Hidden Layer Width,Alignment,Regularization $\lambda$,Activation
1600,0.068344615,0.0,tanh
1600,0.08334164,0.0,tanh
1600,0.05080781,0.0,tanh
1600,0.087320216,0.0,tanh
1600,0.067322,0.0,tanh
1600,0.09362394,0.0,tanh
1600,0.104323015,0.0,tanh
1600,0.07623127,0.0,tanh
1600,0.056069773,0.0,tanh
1600,0.07330244,0.0,tanh
1600,0.06372235,0.0,tanh
1600,0.07854665,0.0,tanh
1600,0.079513304,0.0,tanh
1600,0.048952423,0.0,tanh
1600,0.06876854,0.0,tanh
1600,0.06567895,0.0,tanh
1600,0.11233773,0.0,tanh
1600,0.08596391,0.0,tanh
1600,0.12850134,0.0,tanh
1600,0.088588946,0.0,tanh
1600,0.10207723,0.0,tanh
1600,0.035512622,0.0,tanh
1600,0.027997201,0.0,tanh
1600,0.09110185,0.0,tanh
1600,0.09388173,0.0,tanh
1600,0.049850866,0.0,tanh
1600,0.07259422,0.0,tanh
1600,0.06717023,0.0,tanh
1600,0.07931683,0.0,tanh
3200,0.047099452,0.0,tanh
3200,0.06514924,0.0,tanh
3200,0.06596042,0.0,tanh
3200,0.037906926,0.0,tanh
3200,0.03642258,0.0,tanh
3200,0.0793284,0.0,tanh
3200,0.07266565,0.0,tanh
3200,0.0537539,0.0,tanh
3200,0.061502967,0.0,tanh
3200,0.05774131,0.0,tanh
3200,0.05646708,0.0,tanh
3200,0.034445334,0.0,tanh
3200,0.06691775,0.0,tanh
3200,0.054527048,0.0,tanh
3200,0.086923875,0.0,tanh
3200,0.044738792,0.0,tanh
3200,0.059169345,0.0,tanh
3200,0.014454627,0.0,tanh
3200,0.021317372,0.0,tanh
3200,0.027199382,0.0,tanh
3200,0.039837312,0.0,tanh
3200,0.07031766,0.0,tanh
3200,0.03422637,0.0,tanh
3200,0.050667137,0.0,tanh
3200,0.07150091,0.0,tanh
3200,0.037092745,0.0,tanh
3200,0.047956213,0.0,tanh
3200,0.04843047,0.0,tanh
3200,0.044683944,0.0,tanh
3200,0.064918056,0.0,tanh
3200,0.043369893,0.0,tanh
3200,0.054674882,0.0,tanh
3200,0.05966848,0.0,tanh
3200,0.03129372,0.0,tanh
3200,0.057674624,0.0,tanh
3200,0.053958066,0.0,tanh
3200,0.037017345,0.0,tanh
3200,0.0677929,0.0,tanh
3200,0.029304434,0.0,tanh
3200,0.036969014,0.0,tanh
3200,0.043352693,0.0,tanh
3200,0.022635657,0.0,tanh
3200,0.041629273,0.0,tanh
3200,0.044242583,0.0,tanh
3200,0.047915183,0.0,tanh
3200,0.057546075,0.0,tanh
3200,0.04693509,0.0,tanh
3200,0.031872317,0.0,tanh
3200,0.052633364,0.0,tanh
3200,0.0765339,0.0,tanh
6400,0.045104545,0.0,tanh
6400,0.02834403,0.0,tanh
6400,0.016770603,0.0,tanh
6400,0.026982592,0.0,tanh
6400,0.02449021,0.0,tanh
6400,0.030593624,0.0,tanh
6400,0.024811493,0.0,tanh
6400,0.027536511,0.0,tanh
6400,0.030493442,0.0,tanh
6400,0.031302296,0.0,tanh
6400,0.03342389,0.0,tanh
6400,0.01880763,0.0,tanh
6400,0.02952253,0.0,tanh
6400,0.03883588,0.0,tanh
6400,0.009423219,0.0,tanh
6400,0.041681934,0.0,tanh
6400,0.0258909,0.0,tanh
6400,0.029699871,0.0,tanh
6400,0.037325595,0.0,tanh
6400,0.015932726,0.0,tanh
6400,0.01815776,0.0,tanh
6400,0.012091158,0.0,tanh
6400,0.025589863,0.0,tanh
6400,0.05001458,0.0,tanh
6400,0.030958006,0.0,tanh
6400,0.03367714,0.0,tanh
6400,0.032389328,0.0,tanh
6400,0.037073847,0.0,tanh
6400,0.02326506,0.0,tanh
6400,0.047639232,0.0,tanh
