$p$ Hidden Layer Width,Alignment,Regularization $\lambda$,Activation
8700,0.23066293,0,relu
8700,0.26534003,0,relu
8700,0.21201412,0,relu
8700,0.24765539,0,relu
8700,0.2790274,0,relu
8700,0.30224353,0,relu
8800,0.27827373,0,relu
8800,0.27542287,0,relu
8800,0.24859042,0,relu
8800,0.2886233,0,relu
8800,0.29165697,0,relu
8800,0.3163649,0,relu
8800,0.25667772,0,relu
8800,0.2630041,0,relu
8800,0.2551996,0,relu
8800,0.26361254,0,relu
8900,0.28071907,0,relu
8900,0.2374179,0,relu
8900,0.2953092,0,relu
8900,0.27797553,0,relu
8900,0.21801162,0,relu
8900,0.26504165,0,relu
8900,0.2453192,0,relu
8900,0.22441557,0,relu
8900,0.1945619,0,relu
8900,0.28578055,0,relu
9000,0.27633697,0,relu
9000,0.3170761,0,relu
9000,0.28159514,0,relu
9000,0.29513893,0,relu
9000,0.2728301,0,relu
9000,0.30090445,0,relu
9000,0.22280027,0,relu
9000,0.29793566,0,relu
9000,0.27952936,0,relu
9000,0.23950823,0,relu
9100,0.27761856,0,relu
9100,0.29199016,0,relu
9100,0.21009913,0,relu
9100,0.23946333,0,relu
9100,0.24519888,0,relu
9100,0.26719084,0,relu
9100,0.2579477,0,relu
9100,0.2647754,0,relu
9100,0.19808246,0,relu
9100,0.269073,0,relu
9200,0.220518,0,relu
9200,0.2258665,0,relu
9200,0.26851204,0,relu
9200,0.29174837,0,relu
9200,0.26846534,0,relu
9200,0.268139,0,relu
9200,0.26697594,0,relu
9200,0.24530728,0,relu
9200,0.27385437,0,relu
9200,0.2839886,0,relu
9300,0.29466113,0,relu
9300,0.27051163,0,relu
9300,0.22626296,0,relu
9300,0.22100767,0,relu
9300,0.22018957,0,relu
9300,0.19895168,0,relu
9300,0.21776511,0,relu
9300,0.23291059,0,relu
9300,0.25528678,0,relu
9300,0.23762058,0,relu
9400,0.25712427,0,relu
9400,0.22486624,0,relu
9400,0.3056924,0,relu
9400,0.22185442,0,relu
9400,0.26234958,0,relu
9400,0.2566624,0,relu
9400,0.2515388,0,relu
9400,0.20046195,0,relu
9400,0.25839984,0,relu
9400,0.25746697,0,relu
9500,0.27849945,0,relu
9500,0.24085107,0,relu
9500,0.2612403,0,relu
9500,0.25959647,0,relu
9500,0.20516248,0,relu
9500,0.28109884,0,relu
9500,0.23254499,0,relu
9500,0.27566874,0,relu
9500,0.25484705,0,relu
9500,0.22753315,0,relu
9600,0.28304297,0,relu
9600,0.25952026,0,relu
9600,0.25032714,0,relu
9600,0.28832203,0,relu
9600,0.28754604,0,relu
9600,0.24430229,0,relu
9600,0.2116885,0,relu
9600,0.2535928,0,relu
9600,0.30928665,0,relu
9600,0.21954374,0,relu
9700,0.2579936,0,relu
9700,0.2277309,0,relu
9700,0.2851858,0,relu
9700,0.2040682,0,relu
9700,0.26746678,0,relu
9700,0.21393402,0,relu
9700,0.22237147,0,relu
9700,0.20112216,0,relu
9700,0.2655262,0,relu
9700,0.23797302,0,relu
9800,0.22348867,0,relu
9800,0.23434871,0,relu
9800,0.24252129,0,relu
9800,0.25436178,0,relu
9800,0.25078088,0,relu
9800,0.30487236,0,relu
9800,0.23766048,0,relu
9800,0.26734322,0,relu
9800,0.31333175,0,relu
9800,0.23764019,0,relu
9900,0.23655115,0,relu
9900,0.29453665,0,relu
9900,0.2996298,0,relu
9900,0.22543018,0,relu
9900,0.2722966,0,relu
9900,0.26052663,0,relu
9900,0.23238547,0,relu
9900,0.26380488,0,relu
9900,0.3441711,0,relu
9900,0.23756683,0,relu
10000,0.3019721,0,relu
10000,0.23201884,0,relu
10000,0.28150427,0,relu
10000,0.28676736,0,relu
10000,0.2814052,0,relu
10000,0.3142174,0,relu
10000,0.26128453,0,relu
10000,0.29712313,0,relu
10000,0.25442076,0,relu
10000,0.23394594,0,relu
5000,0.8350003,1,relu
5000,0.84962755,1,relu
5000,0.85643053,1,relu
5000,0.8381623,1,relu
5000,0.76823664,1,relu
5000,0.8577086,1,relu
5000,0.8509881,1,relu
5000,0.7010045,1,relu
5000,0.75416404,1,relu
5000,0.81041306,1,relu
5100,0.8571717,1,relu
5100,0.8473057,1,relu
5100,0.8528586,1,relu
5100,0.79058594,1,relu
5100,0.8383026,1,relu
5100,0.754146,1,relu
5100,0.8431902,1,relu
5100,0.82504284,1,relu
5100,0.8104425,1,relu
5100,0.8297546,1,relu
5200,0.7839658,1,relu
5200,0.84119195,1,relu
5200,0.7206065,1,relu
5200,0.84503967,1,relu
5200,0.8624568,1,relu
5200,0.8391099,1,relu
5200,0.7796025,1,relu
5200,0.8579794,1,relu
5200,0.8548569,1,relu
5200,0.8431867,1,relu
5300,0.82575125,1,relu
5300,0.84048474,1,relu
5300,0.8130701,1,relu
5300,0.856686,1,relu
5300,0.8195717,1,relu
5300,0.84053314,1,relu
5300,0.8109427,1,relu
5300,0.8233078,1,relu
5300,0.8621852,1,relu
5300,0.84548545,1,relu
5400,0.82701725,1,relu
5400,0.8620445,1,relu
5400,0.8655703,1,relu
5400,0.8550806,1,relu
5400,0.85871047,1,relu
5400,0.6650552,1,relu
5400,0.81412417,1,relu
5400,0.84867173,1,relu
5400,0.86073506,1,relu
5400,0.85320115,1,relu
5500,0.682216,1,relu
5500,0.8214785,1,relu
5500,0.8352429,1,relu
5500,0.85994184,1,relu
5500,0.80157024,1,relu
5500,0.86886734,1,relu
5500,0.8345712,1,relu
5500,0.8340254,1,relu
5500,0.84215975,1,relu
5500,0.84069633,1,relu
5600,0.829015,1,relu
5600,0.8206819,1,relu
5600,0.8633471,1,relu
5600,0.82623565,1,relu
5600,0.8429888,1,relu
5600,0.8614075,1,relu
5600,0.85079116,1,relu
5600,0.84650683,1,relu
5600,0.85843015,1,relu
5600,0.8141904,1,relu
5700,0.8492307,1,relu
5700,0.7974694,1,relu
5700,0.8583316,1,relu
5700,0.7894505,1,relu
5700,0.7602218,1,relu
5700,0.84790516,1,relu
5700,0.8247172,1,relu
5700,0.86737055,1,relu
5700,0.81882554,1,relu
5700,0.8374155,1,relu
5800,0.74819213,1,relu
5800,0.8564853,1,relu
5800,0.83741945,1,relu
5800,0.8574141,1,relu
5800,0.81690496,1,relu
5800,0.8155094,1,relu
5800,0.80424434,1,relu
5800,0.81148475,1,relu
5800,0.8032161,1,relu
5800,0.8632126,1,relu
5900,0.801923,1,relu
5900,0.84378976,1,relu
5900,0.81049997,1,relu
5900,0.8327963,1,relu
5900,0.85941315,1,relu
5900,0.83656895,1,relu
5900,0.8349404,1,relu
5900,0.8231443,1,relu
5900,0.7501505,1,relu
5900,0.8216187,1,relu
6000,0.8389674,1,relu
6000,0.7496733,1,relu
6000,0.84367114,1,relu
6000,0.8334719,1,relu
6000,0.85569584,1,relu
6000,0.7895278,1,relu
6000,0.7595678,1,relu
6000,0.79227895,1,relu
6000,0.84208685,1,relu
6000,0.8041829,1,relu
6100,0.8585702,1,relu
6100,0.8473833,1,relu
6100,0.760949,1,relu
6100,0.83948225,1,relu
6100,0.8487758,1,relu
6100,0.836092,1,relu
6100,0.82624567,1,relu
6100,0.8537275,1,relu
6100,0.8367747,1,relu
6100,0.81122017,1,relu
6200,0.8384795,1,relu
6200,0.8216852,1,relu
6200,0.8200247,1,relu
6200,0.8433702,1,relu
6200,0.84146816,1,relu
6200,0.8389398,1,relu
6200,0.8521177,1,relu
6200,0.8334017,1,relu
6200,0.7490632,1,relu
6200,0.8448877,1,relu
6300,0.7819297,1,relu
6300,0.8599982,1,relu
6300,0.8399139,1,relu
6300,0.843079,1,relu
6300,0.7616358,1,relu
6300,0.80711603,1,relu
6300,0.76820725,1,relu
6300,0.8518171,1,relu
6300,0.8095891,1,relu
6300,0.8355719,1,relu
6400,0.82850516,1,relu
6400,0.8005063,1,relu
6400,0.87117314,1,relu
6400,0.8597628,1,relu
6400,0.85821056,1,relu
6400,0.84536415,1,relu
6400,0.8549211,1,relu
6400,0.85083336,1,relu
6400,0.8498805,1,relu
6400,0.80366623,1,relu
6500,0.82262164,1,relu
6500,0.84634525,1,relu
6500,0.8107007,1,relu
6500,0.8611204,1,relu
6500,0.80289394,1,relu
6500,0.8304976,1,relu
6500,0.8256385,1,relu
6500,0.8032626,1,relu
6500,0.8544343,1,relu
6500,0.8471572,1,relu
6600,0.79987,1,relu
6600,0.85764307,1,relu
6600,0.8272687,1,relu
6600,0.86289066,1,relu
6600,0.84170127,1,relu
6600,0.84923065,1,relu
6600,0.8203869,1,relu
6600,0.8227238,1,relu
6600,0.7646444,1,relu
6600,0.851549,1,relu
6700,0.7872027,1,relu
6700,0.78757966,1,relu
6700,0.7212771,1,relu
6700,0.8401171,1,relu
