$p$ Hidden Layer Width,Alignment,Regularization $\lambda$,Activation
7000,-0.0025014963,0,non
7000,0.005195571,0,non
7000,-0.0020224035,0,non
7000,0.012630738,0,non
7000,0.013839831,0,non
7000,0.006310991,0,non
7100,0.010222699,0,non
7100,0.010051429,0,non
7100,0.019019006,0,non
7100,-0.0006735453,0,non
7100,0.025555762,0,non
7100,0.0007048508,0,non
7100,0.00512213,0,non
7100,0.0072690127,0,non
7100,0.030958015,0,non
7100,-0.005362972,0,non
7200,0.018686706,0,non
7200,-0.013046304,0,non
7200,0.017106306,0,non
7200,0.004954051,0,non
7200,0.002177705,0,non
7200,-0.0058876243,0,non
7200,-0.01288377,0,non
7200,-0.0024910644,0,non
7200,0.008538916,0,non
7200,0.0089288205,0,non
7300,0.015968269,0,non
7300,0.0038836058,0,non
7300,-0.0038731785,0,non
7300,0.038433548,0,non
7300,-0.008498226,0,non
7300,0.007195122,0,non
7300,0.031023145,0,non
7300,-7.912235e-05,0,non
7300,0.019737056,0,non
7300,0.003298886,0,non
7400,-0.00068581634,0,non
7400,0.0069201393,0,non
7400,0.014268792,0,non
7400,0.015616663,0,non
7400,0.004795545,0,non
7400,0.005981147,0,non
7400,0.0041732118,0,non
7400,0.027484706,0,non
7400,0.011311991,0,non
7400,0.0049507455,0,non
7500,0.0050364537,0,non
7500,0.020813769,0,non
7500,0.011998299,0,non
7500,0.009104807,0,non
7500,0.009891427,0,non
7500,-0.006548735,0,non
7500,0.019339724,0,non
7500,0.00900734,0,non
7500,0.006731922,0,non
7500,0.005964795,0,non
7600,0.000664589,0,non
7600,-0.006570433,0,non
7600,0.0008240327,0,non
7600,0.009090556,0,non
7600,-0.007117665,0,non
7600,-0.005121609,0,non
7600,0.025102612,0,non
7600,0.02979333,0,non
7600,-0.0020589717,0,non
7600,0.0028811982,0,non
7700,0.013952869,0,non
7700,0.0075010285,0,non
7700,0.0053842585,0,non
7700,0.007942216,0,non
7700,0.0051279995,0,non
7700,0.016242838,0,non
7700,0.02746086,0,non
7700,-0.002914137,0,non
7700,-0.015697611,0,non
7700,0.019584091,0,non
7800,0.0020127203,0,non
7800,-0.003274469,0,non
7800,-0.0010246424,0,non
7800,0.011736592,0,non
7800,-0.008407172,0,non
7800,0.007317076,0,non
7800,0.0010099938,0,non
7800,-0.006307841,0,non
7800,0.0033331013,0,non
7800,-0.02978569,0,non
7900,0.0074222544,0,non
7900,0.007144628,0,non
7900,0.0028614118,0,non
7900,0.0036958396,0,non
7900,-0.0050454424,0,non
7900,0.020731928,0,non
7900,0.003324104,0,non
7900,-0.006164888,0,non
7900,0.004857526,0,non
7900,0.007653863,0,non
8000,0.01137949,0,non
8000,-0.008662744,0,non
8000,0.009878105,0,non
8000,-0.005114621,0,non
8000,0.023167467,0,non
8000,0.0065385494,0,non
8000,-0.00096644874,0,non
8000,0.009822357,0,non
8000,0.00213307,0,non
8000,0.008732786,0,non
8100,-0.0077341967,0,non
8100,0.00823886,0,non
8100,0.023464812,0,non
8100,0.0027552638,0,non
8100,-0.013110853,0,non
8100,-0.013886631,0,non
8100,-0.0141346045,0,non
8100,0.013434944,0,non
8100,0.011214433,0,non
8100,-0.004217201,0,non
8200,-0.010842693,0,non
8200,-0.009854792,0,non
8200,0.0062904935,0,non
8200,-0.010586992,0,non
8200,0.005589746,0,non
8200,0.0010655905,0,non
8200,0.011725501,0,non
8200,-0.005694954,0,non
8200,0.011535232,0,non
8200,-0.009973783,0,non
8300,0.0049025165,0,non
8300,0.0026272438,0,non
8300,0.002474548,0,non
8300,0.00085632835,0,non
8300,0.003079459,0,non
8300,-0.00016359042,0,non
8300,0.000755485,0,non
8300,0.0070409733,0,non
8300,-0.0037493345,0,non
8300,-0.0069830287,0,non
8400,0.0044353334,0,non
8400,0.0010352358,0,non
8400,0.010803943,0,non
8400,0.006330871,0,non
8400,0.033543855,0,non
8400,0.011202509,0,non
8400,-0.0026380906,0,non
8400,0.00817797,0,non
8400,-0.0003104613,0,non
8400,0.016800249,0,non
8500,0.004613092,0,non
8500,0.009015461,0,non
8500,0.0018011461,0,non
8500,0.0074754725,0,non
8500,0.014127425,0,non
8500,-0.021219969,0,non
8500,-0.004854422,0,non
8500,-0.00019698226,0,non
8500,-0.0006194488,0,non
8500,-0.00032203586,0,non
8600,-0.005873331,0,non
8600,-0.0011442521,0,non
8600,0.013037286,0,non
8600,-0.00013059782,0,non
8600,0.00662163,0,non
8600,-0.007884121,0,non
8600,-0.0056524035,0,non
8600,0.019455064,0,non
8600,0.000753124,0,non
8600,0.0052326503,0,non
8700,0.0069391765,0,non
8700,0.012753039,0,non
8700,0.0045127408,0,non
8700,0.008978472,0,non
8700,-0.0067479066,0,non
8700,0.0010273721,0,non
8700,-0.00058483944,0,non
8700,0.024114786,0,non
8700,-0.007709716,0,non
8700,0.0047566025,0,non
8800,0.0090227015,0,non
8800,0.013630235,0,non
8800,-0.00611102,0,non
8800,0.019038888,0,non
8800,-0.0018645618,0,non
8800,0.01151551,0,non
8800,-0.001550551,0,non
8800,0.0075318734,0,non
8800,-0.010263578,0,non
8800,0.00022356461,0,non
8900,-0.0074255043,0,non
8900,0.019067528,0,non
8900,0.0034825942,0,non
8900,-0.00873235,0,non
8900,0.008525769,0,non
8900,0.017323416,0,non
8900,-0.00041760234,0,non
8900,0.016018366,0,non
8900,0.005675062,0,non
8900,0.012328672,0,non
9000,-0.0019420874,0,non
9000,-0.0009027012,0,non
9000,-0.0098927645,0,non
9000,0.013388395,0,non
9000,0.014195586,0,non
9000,-0.0029810304,0,non
9000,0.0061985813,0,non
9000,-0.010012568,0,non
9000,0.0042051054,0,non
9000,0.014077376,0,non
9100,-0.008268783,0,non
9100,0.005459631,0,non
9100,-0.017966246,0,non
9100,-0.0034771853,0,non
9100,0.0052688913,0,non
9100,0.0030312066,0,non
9100,-0.0063571357,0,non
9100,0.015328954,0,non
9100,0.003855434,0,non
9100,-0.02320834,0,non
9200,0.01743998,0,non
9200,-0.0017004086,0,non
9200,0.018430095,0,non
9200,0.0103187775,0,non
9200,-0.007144381,0,non
9200,0.027762981,0,non
9200,0.006433655,0,non
9200,-0.012000204,0,non
9200,-0.011708544,0,non
9200,0.00382302,0,non
9300,0.011184321,0,non
9300,0.016021168,0,non
9300,-0.0018691508,0,non
9300,0.0022880705,0,non
9300,-0.022519678,0,non
9300,0.018666498,0,non
9300,-0.0039973552,0,non
9300,0.0030703126,0,non
9300,-0.014526311,0,non
9300,-0.019084213,0,non
9400,0.018767832,0,non
9400,0.0045085624,0,non
9400,-0.013607664,0,non
9400,0.008201017,0,non
9400,-0.004352019,0,non
9400,0.012478722,0,non
9400,-0.006814656,0,non
9400,-0.016152617,0,non
9400,0.023955256,0,non
9400,0.020464875,0,non
9500,0.008981232,0,non
9500,0.0120416805,0,non
9500,-0.0032717201,0,non
9500,0.013137711,0,non
9500,0.011052695,0,non
9500,0.0010944027,0,non
9500,0.01099675,0,non
9500,-0.0021707728,0,non
9500,-0.0049582203,0,non
9500,0.01877109,0,non
9600,-0.0003674193,0,non
9600,-0.0094924215,0,non
9600,0.01132197,0,non
